fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Eintracht Frankfurt -- Fortuna Duesseldorf,0.0322592,0.2143673,1.482636511,0,0.038795602,1,1,5,0,1,1,2,10,0,1,0,0,2,0,0,0.079182804,0,0.6487431,0,0.033520901,0,0,4,0,0,1,0,11,0,2,01/09/2019 17:00,0,0,1,0,0,1.768058613,0.761446805,1.768058613,0.761446805,0.285422102,0.112703704,2019,Bundesliga
Fortuna Duesseldorf -- Wolfsburg,0.200607594,0.026760301,0.452395098,0,0,0,1,2,0,0,2,1,9,0,0,0,0,1,0,0,0,0.0560629,1.839342803,0,0.571106017,0,0,5,0,1,0,1,13,0,1,13/09/2019 18:30,0,0,1,0,0,0.679762993,2.466511719,0.679762993,2.466511719,0.227367895,0.627168916,2019,Bundesliga
Augsburg -- Eintracht Frankfurt,0,0.067605801,1.185101712,0,0.336075991,0,0,4,0,1,0,1,6,0,1,0,0,2,0,0,0,0.185024597,0.714671714,0,0,0,0,3,0,0,0,3,19,0,0,14/09/2019 13:30,0,0,1,0,0,1.588783504,0.899696311,1.588783504,0.899696311,0.403681792,0.185024597,2019,Bundesliga
Borussia Dortmund -- Bayer Leverkusen,0,0,3.50078205,0,0,0,0,7,0,0,0,0,9,0,0,0,0,4,0,0,0,0,1.148116109,0,0,0,0,2,0,0,0,0,12,0,0,14/09/2019 13:30,0,0,0,0,0,3.50078205,1.148116109,3.50078205,1.148116109,0,0,2019,Bundesliga
FC Cologne -- Borussia M.Gladbach,0,0.110562302,0.568109898,0,0.163090795,0,0,5,0,2,0,2,10,0,2,0,0,0,0,0,0.0252259,0,1.507289493,0,0.0208483,0,0,3,0,0,1,0,13,0,1,14/09/2019 13:30,0,0,1,0,0,0.841762995,1.553363694,0.841762995,1.553363694,0.273653097,0.0460742,2019,Bundesliga
Mainz 05 -- Hertha Berlin,0,0.122515799,0.875743219,0,0.118477002,0,2,2,0,1,0,4,7,0,1,0,1,1,0,0,0.191044901,0.145501904,1.389167827,0,0.376417294,1,0,6,0,1,2,2,9,0,3,14/09/2019 13:30,0,0,1,0,0,1.11673602,2.102131926,1.11673602,2.102131926,0.240992801,0.712964099,2019,Bundesliga
Union Berlin -- Werder Bremen,0,0.208730102,0.40032099,0.757776976,0.632906618,0,2,1,1,1,0,3,6,1,3,0,0,0,1,0,0.0382393,0.154020701,0.375758845,1.515472949,0.064168198,1,1,2,2,1,1,2,8,2,3,14/09/2019 13:30,0,1,0,1,0,1.999734685,2.147659993,1.241957709,0.632187044,0.841636719,0.256428199,2019,Bundesliga
RasenBallsport Leipzig -- Bayern Munich,0,0,0.896495995,0.757776976,0,0,0,5,1,0,0,0,12,1,0,0,0,0,1,0,0,0.158915441,1.122021126,0,0.397372991,0,0,6,0,1,0,4,9,0,1,14/09/2019 16:30,0,0,1,0,0,1.654272971,1.678309558,0.896495995,1.678309558,0,0.556288432,2019,Bundesliga
Hoffenheim -- Freiburg,0.046993699,0.319442097,0.737414409,0,0,0,1,4,0,0,1,8,14,0,0,0,0,0,0,0,0,0.134928402,1.651919296,0,0.0163719,0,0,7,0,1,0,2,15,0,1,15/09/2019 13:30,0,0,3,0,0,1.103850205,1.803219598,1.103850205,1.803219598,0.366435796,0.151300302,2019,Bundesliga
Paderborn -- Schalke 04,0,0.593503475,0.614128795,0,0.196874395,0,0,1,0,0,0,2,7,0,2,0,0,1,0,0,0.062782899,0.077138402,1.767925676,0,0.034995001,0,1,9,0,1,1,2,13,0,1,15/09/2019 16:00,0,1,4,0,0,1.404506665,1.942841977,1.404506665,1.942841977,0.79037787,0.174916301,2019,Bundesliga
Schalke 04 -- Mainz 05,0,0.175393996,0.655033493,0,0.0426207,0,0,5,0,1,0,4,13,0,1,0,0,1,0,1,0,0.062900102,0.540100005,0,0.382151291,0,0,3,0,0,0,2,10,0,2,20/09/2019 18:30,0,0,1,0,0,0.873048189,0.985151397,0.873048189,0.985151397,0.218014696,0.445051393,2019,Bundesliga
Bayer Leverkusen -- Union Berlin,0,0.159888698,1.398824278,0,0.0100375,0,1,6,0,0,0,4,15,0,1,0,0,2,0,0,0,0.058656,0.017393,0,0.049364001,0,0,0,0,0,0,1,1,0,2,21/09/2019 13:30,0,0,0,0,0,1.568750476,0.125413001,1.568750476,0.125413001,0.169926198,0.10802,2019,Bundesliga
Bayern Munich -- FC Cologne,0.059507299,0.145726899,1.962599797,0.757776976,0,0,1,3,1,0,1,5,18,1,0,0,1,2,1,0,0.108015001,0,0.954257485,0,0,1,0,1,0,0,2,0,12,0,0,21/09/2019 13:30,0,0,0,0,0,2.925610971,1.062272486,2.167833995,1.062272486,0.205234198,0.108015001,2019,Bundesliga
Freiburg -- Augsburg,0.043145601,1.04879602,0.655846097,0,0.0125067,1,2,2,0,0,1,7,8,0,1,0,0,1,0,0,0,0.0619381,0.759769287,0,0.0632385,0,0,2,0,0,0,1,9,0,3,21/09/2019 13:30,0,0,1,0,0,1.760294418,0.884945886,1.760294418,0.884945886,1.104448321,0.125176599,2019,Bundesliga
Hertha Berlin -- Paderborn,0,0.0205724,0.915459998,0,0.047139801,0,0,4,0,0,0,1,4,0,1,0,0,2,0,0,0,0,1.709850392,0,0.195165452,0,0,7,0,1,0,0,15,0,3,21/09/2019 13:30,0,0,1,0,0,0.983172199,1.905015844,0.983172199,1.905015844,0.067712201,0.195165452,2019,Bundesliga
Werder Bremen -- RasenBallsport Leipzig,0,0.094528598,0.488645112,0,0,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0.064137198,0.0815241,1.612217596,0,0,1,1,5,0,0,1,2,11,0,0,21/09/2019 16:30,1,1,1,0,0,0.58317371,1.757878894,0.58317371,1.757878894,0.094528598,0.145661298,2019,Bundesliga
Borussia M.Gladbach -- Fortuna Duesseldorf,0.125119705,0.6074006,3.676257225,0,0.019814201,1,2,8,0,0,2,4,16,0,1,0,0,2,0,0,0,0.583191812,0.636963092,0,0.056505099,0,1,3,0,0,0,2,13,0,3,22/09/2019 13:30,0,1,0,0,0,4.42859173,1.276660003,4.42859173,1.276660003,0.752334505,0.639696911,2019,Bundesliga
Eintracht Frankfurt -- Borussia Dortmund,0.0699271,0.036559401,1.053412303,0,0,1,0,2,0,0,2,2,14,0,0,0,0,1,0,0,0.118325002,0.447912406,1.200830286,0,0.725403607,1,0,5,0,1,1,4,10,0,2,22/09/2019 16:00,0,0,1,0,1,1.159898805,2.492471302,1.159898805,2.492471302,0.106486501,1.291641016,2019,Bundesliga
Wolfsburg -- Hoffenheim,0,0.0191283,0.680303108,0,0.242349997,0,0,3,0,1,0,1,10,0,1,0,0,1,0,0,0,0.049383599,0.680775993,0,0.0131274,0,1,4,0,0,0,2,6,0,1,23/09/2019 18:30,0,0,1,0,0,0.941781405,0.743286991,0.941781405,0.743286991,0.261478297,0.062510999,2019,Bundesliga
Union Berlin -- Eintracht Frankfurt,0,0.156593803,0.547050342,0,0.052756,0,1,4,0,0,0,2,8,0,1,0,0,1,0,0,0.0529342,0.508325994,1.769096921,0,0,0,1,5,0,0,1,1,15,0,0,27/09/2019 18:30,0,0,2,0,0,0.756400146,2.330357115,0.756400146,2.330357115,0.209349804,0.561260194,2019,Bundesliga
Augsburg -- Bayer Leverkusen,0,0.073806897,0.198834602,0,0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,0.064715102,0.0124082,0.90153599,0,0,1,0,4,0,0,1,1,9,0,0,28/09/2019 13:30,0,0,2,0,0,0.272641499,0.978659292,0.272641499,0.978659292,0.073806897,0.077123302,2019,Bundesliga
