fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,date,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Sassuolo -- Lazio,0,0.042969599,0.951776015,0.761299014,0.062657502,0,1,2,1,0,0,1,12,1,2,0,0,1,1,0,18/10/2015 17:00,0.053347498,0.0840964,0.581750803,0,0,0,1,2,0,0,1,3,8,0,0,0,0,1,0,0,1.81870213,0.719194701,1.057403116,0.719194701,0.105627101,0.137443898,2015,SerieA
Verona -- Udinese,0,0.100111399,0.243621796,0.761299014,0,0,0,1,1,0,0,2,5,1,0,0,0,0,1,0,18/10/2015 17:00,0.039466701,0.087848267,0.71200901,0,0,1,0,4,0,0,1,2,12,0,0,0,0,1,0,0,1.105032209,0.839323978,0.343733195,0.839323978,0.100111399,0.127314969,2015,SerieA
Inter -- Juventus,0.171519,0.017422,0.171205997,0,0,0,1,1,0,0,3,1,4,0,0,0,0,0,0,0,18/10/2015 22:45,0,0.0635274,0.836945798,0,0,0,1,3,0,0,0,2,13,0,0,0,0,0,0,0,0.360146997,0.900473198,0.360146997,0.900473198,0.188941,0.0635274,2015,SerieA
Empoli -- Genoa,0.116460897,0.015988501,1.678714098,0,0.044538699,1,0,4,0,0,2,1,11,0,1,0,0,2,0,0,24/10/2015 17:00,0,0.093360901,0.398331415,0,0.0585282,0,0,3,0,0,0,3,10,0,1,0,0,0,0,0,1.855702195,0.550220516,1.855702195,0.550220516,0.176988097,0.151889101,2015,SerieA
Carpi -- Bologna,0,0,0.850201596,0,0.030128401,0,0,2,0,0,0,0,6,0,2,0,0,1,0,0,24/10/2015 20:00,0.108383801,0.784475805,1.090828903,0,0.018255699,0,1,2,0,1,2,4,7,0,1,0,1,1,0,0,0.880329996,2.001944209,0.880329996,2.001944209,0.030128401,0.911115305,2015,SerieA
Palermo -- Inter,0.083654597,0.680524107,0.294139902,0,0.0222036,0,1,1,0,0,1,3,5,0,1,0,1,0,0,0,24/10/2015 22:45,0.068604201,0.444886182,1.536972323,0,0,1,2,4,0,0,1,5,13,0,0,0,0,1,0,0,1.080522207,2.050462705,1.080522207,2.050462705,0.786382305,0.513490383,2015,SerieA
Sampdoria -- Verona,0.0470099,0,2.801733394,0,0,0,0,6,0,0,1,0,9,0,0,0,0,4,0,0,25/10/2015 15:30,0.0445522,0.1967541,0.387872698,0,0,0,1,0,0,0,1,3,7,0,0,0,1,0,0,0,2.848743294,0.629178997,2.848743294,0.629178997,0.0470099,0.241306299,2015,SerieA
AC Milan -- Sassuolo,0,0.423694096,0.7595332,0.761299014,0,0,1,1,1,0,0,5,15,1,0,0,1,0,1,0,25/10/2015 18:00,0.051031802,0,0.05402218,0,0,1,0,1,0,0,1,0,3,0,0,1,0,0,0,0,1.94452631,0.105053982,1.183227296,0.105053982,0.423694096,0.051031802,2015,SerieA
Juventus -- Atalanta,0.070119299,0.0561173,2.185746586,0.761299014,0.0649719,0,1,7,1,1,1,1,14,1,2,0,0,2,0,0,25/10/2015 18:00,0,0.041982301,0.0708703,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,3.138254099,0.1128526,2.376955085,0.1128526,0.191208499,0.041982301,2015,SerieA
Udinese -- Frosinone,0.234359004,0.00790401,1.943338384,0,0.060895499,1,0,5,0,1,3,1,14,0,1,1,0,0,0,0,25/10/2015 18:00,0.038688399,0.040725298,0.351656795,0,0,0,0,2,0,0,1,1,10,0,0,0,0,0,0,0,2.246496896,0.431070492,2.246496896,0.431070492,0.303158512,0.079413697,2015,SerieA
Fiorentina -- Roma,0.0404271,0.058983401,1.176627585,0,0,0,1,3,0,0,1,2,18,0,0,0,0,1,0,0,25/10/2015 21:00,0.028642399,0,0.927264789,0,0,0,0,3,0,0,1,0,5,0,0,0,0,2,0,0,1.276038086,0.955907188,1.276038086,0.955907188,0.099410501,0.028642399,2015,SerieA
Lazio -- Torino,0.067247702,0,1.098067593,0,0.144670993,0,0,3,0,0,2,0,7,0,1,0,0,3,0,0,25/10/2015 21:00,0,0.0547443,0.260665501,0,0,0,1,2,0,0,0,1,7,0,0,0,0,0,0,0,1.309986288,0.3154098,1.309986288,0.3154098,0.211918695,0.0547443,2015,SerieA
Chievo -- Napoli,0,0.209474899,0.454832291,0,0,0,0,1,0,0,0,3,4,0,0,0,0,0,0,0,25/10/2015 23:45,0,0.141612798,1.130547505,0,0,0,0,4,0,0,0,3,15,0,0,0,0,1,0,0,0.66430719,1.272160303,0.66430719,1.272160303,0.209474899,0.141612798,2015,SerieA
Bologna -- Inter,0.052162301,0,0.610419592,0,0,0,0,3,0,0,1,0,6,0,0,0,0,0,0,0,27/10/2015 23:45,0.0450988,0.019134801,1.05693312,0,0.146438003,1,0,4,0,0,1,1,8,0,1,0,0,1,0,0,0.662581893,1.267604724,0.662581893,1.267604724,0.052162301,0.210671604,2015,SerieA
AC Milan -- Chievo,0,0.6366463,0.773433091,0,0.097780198,0,0,3,0,1,0,6,17,0,1,0,0,1,0,0,28/10/2015 23:45,0,0.016660601,0,0,0.165857202,0,0,0,0,3,0,1,0,0,3,0,0,0,0,0,1.507859589,0.182517803,1.507859589,0.182517803,0.734426497,0.182517803,2015,SerieA
Atalanta -- Lazio,0.049117699,0,0.358572501,0,0,0,0,3,0,0,1,0,7,0,0,0,0,1,0,0,28/10/2015 23:45,0.065000802,0.0148185,0.109265701,0,0,1,1,1,0,0,1,1,5,0,0,1,0,0,0,0,0.4076902,0.189085003,0.4076902,0.189085003,0.049117699,0.079819302,2015,SerieA
Frosinone -- Carpi,0,0,1.041621668,0,0,0,0,3,0,0,0,0,8,0,0,0,0,2,0,0,28/10/2015 23:45,0.043304399,0,0.597304449,0,0,0,0,3,0,0,1,0,12,0,0,0,0,1,0,0,1.041621668,0.640608848,1.041621668,0.640608848,0,0.043304399,2015,SerieA
Napoli -- Palermo,0,0.055081598,1.048669092,0,0,0,0,8,0,0,0,1,22,0,0,0,0,2,0,0,28/10/2015 23:45,0,0.0181737,0.2325563,0,0.0139802,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,1.103750691,0.2647102,1.103750691,0.2647102,0.055081598,0.0321539,2015,SerieA
Roma -- Udinese,0.0416077,0.0159126,2.051333968,0,0,0,0,8,0,0,1,1,17,0,0,0,0,3,0,0,28/10/2015 23:45,0.076612599,0,0.461589267,0,0,1,0,1,0,0,2,0,4,0,0,0,0,1,0,0,2.108854268,0.538201866,2.108854268,0.538201866,0.0575203,0.076612599,2015,SerieA
Sassuolo -- Juventus,0.058669299,0,0.210881099,0,0.057025399,1,0,2,0,0,1,0,5,0,1,1,0,0,0,0,28/10/2015 23:45,0.109962303,0.116052203,0.326650404,0,0,0,0,3,0,0,2,2,10,0,0,0,0,0,0,0,0.326575797,0.55266491,0.326575797,0.55266491,0.115694698,0.226014506,2015,SerieA
Torino -- Genoa,0,0.0348185,1.422210698,0,0,0,1,6,0,0,0,2,15,0,0,0,1,1,0,0,28/10/2015 23:45,0,0,1.579220635,0,0,0,0,4,0,0,0,0,10,0,0,0,0,3,0,0,1.457029198,1.579220635,1.457029198,1.579220635,0.0348185,0,2015,SerieA
Verona -- Fiorentina,0,0.0185737,0.0643951,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,28/10/2015 23:45,0.061725002,0,1.901056616,0,0.0114371,0,0,2,0,0,1,0,7,0,1,0,0,1,0,0,0.082968799,1.974218718,0.082968799,1.974218718,0.0185737,0.073162102,2015,SerieA
Sampdoria -- Empoli,0.082555801,0.082720203,0.396623504,0,0.016461801,0,0,3,0,0,1,3,9,0,1,0,0,1,0,0,29/10/2015 23:45,0,0,0.698331294,0,0,0,0,5,0,0,0,0,17,0,0,0,0,1,0,0,0.578361309,0.698331294,0.578361309,0.698331294,0.181737805,0,2015,SerieA
Juventus -- Torino,0,0.142758995,1.193824675,0,0.137164101,0,0,5,0,1,0,1,13,0,3,0,0,2,0,0,31/10/2015 21:00,0.074129999,0.415529005,0.192206406,0,0.073226798,0,2,2,0,1,1,2,5,0,2,0,0,0,0,1,1.473747771,0.755092208,1.473747771,0.755092208,0.279923096,0.562885802,2015,SerieA
Inter -- Roma,0.020691,0,0.372063284,0,0,0,0,3,0,0,1,0,9,0,0,0,0,1,0,0,31/10/2015 23:45,0,0.386800408,1.54612021,0,0,0,1,8,0,0,0,4,15,0,0,0,0,0,0,0,0.392754284,1.932920618,0.392754284,1.932920618,0.020691,0.386800408,2015,SerieA
Fiorentina -- Frosinone,0,0.121181503,1.547385504,0.761299014,0.073671401,0,1,6,1,1,0,2,27,1,1,0,0,2,1,1,01/11/2015 15:30,0,0,0.253216805,0,0,0,0,1,0,0,0,0,6,0,0,0,0,1,0,0,2.503537421,0.253216805,1.742238407,0.253216805,0.194852903,0,2015,SerieA
Bologna -- Atalanta,0,0,0.834722409,0,0.543003487,0,0,4,0,1,0,0,8,0,2,0,0,3,0,0,01/11/2015 18:00,0.134148598,0.021339299,1.098287165,0,0,1,0,1,0,0,2,1,5,0,0,0,0,0,0,0,1.377725896,1.253775062,1.377725896,1.253775062,0.543003487,0.155487897,2015,SerieA
Carpi -- Verona,0,0.495651599,0.749632803,0,0,0,1,5,0,0,0,3,8,0,0,0,0,0,0,0,01/11/2015 18:00,0.061649799,0.053678799,0.409824505,0,0,0,0,3,0,0,1,1,9,0,0,0,0,0,0,0,1.245284402,0.525153104,1.245284402,0.525153104,0.495651599,0.115328599,2015,SerieA
Genoa -- Napoli,0,0.013144,0.351756003,0,0.112636,0,0,1,0,0,0,1,7,0,1,0,0,0,0,0,01/11/2015 18:00,0.0360962,0.044911699,1.202275483,0,0,1,0,7,0,0,1,2,15,0,0,0,0,0,0,0,0.477536004,1.283283383,0.477536004,1.283283383,0.12578,0.0810079,2015,SerieA
Udinese -- Sassuolo,0,0.4546954,0.89056184,0,0.00969516,0,1,1,0,0,0,3,10,0,1,0,0,0,0,0,01/11/2015 18:00,0.060625698,0,0.176166899,0,0.0123598,1,0,1,0,0,1,0,4,0,1,0,0,0,0,0,1.354952401,0.249152397,1.354952401,0.249152397,0.46439056,0.072985498,2015,SerieA
Lazio -- AC Milan,0,0.120377503,0.241270283,0,0.00868156,0,0,4,0,0,0,2,7,0,1,0,0,1,0,0,01/11/2015 23:45,0.119750999,0.0117819,1.320972098,0,0.52565749,0,0,2,0,1,1,1,5,0,2,0,0,2,0,1,0.370329347,1.978162487,0.370329347,1.978162487,0.129059063,0.657190389,2015,SerieA
Chievo -- Sampdoria,0,0.0152067,1.42306134,0,0.124591,0,0,2,0,0,0,1,13,0,1,0,0,1,0,0,02/11/2015 22:00,0.083338,0.040516101,0.844784999,0,0,0,0,3,0,0,2,2,6,0,0,0,0,1,0,0,1.562859041,0.9686391,1.562859041,0.9686391,0.139797701,0.123854101,2015,SerieA
Palermo -- Empoli,0,0,1.132155391,0,0,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,03/11/2015 00:00,0.144392997,0.087047502,0.563364103,0,0.053381801,1,0,3,0,1,1,1,11,0,1,1,0,0,0,0,1.132155391,0.848186403,1.132155391,0.848186403,0,0.2848223,2015,SerieA
Verona -- Bologna,0,0,0.195199237,0,0.0437367,0,0,2,0,0,0,0,10,0,1,0,0,0,0,0,07/11/2015 21:00,0,0.081548598,1.21334682,0,0,0,0,4,0,0,0,2,8,0,0,0,0,2,0,0,0.238935937,1.294895418,0.238935937,1.294895418,0.0437367,0.081548598,2015,SerieA
AC Milan -- Atalanta,0,0.1326329,0.247840397,0,0.064645499,0,0,2,0,0,0,2,5,0,1,0,0,0,0,0,07/11/2015 23:45,0,0.0667248,1.492113965,0,0.0145084,0,0,4,0,0,0,2,12,0,1,0,0,0,0,0,0.445118796,1.573347164,0.445118796,1.573347164,0.197278399,0.0812332,2015,SerieA
Torino -- Inter,0,1.226907803,0.431559727,0,0,0,3,5,0,0,0,5,11,0,0,0,0,0,0,0,08/11/2015 15:30,0,0.0401107,0.340000397,0,0.509126008,0,0,1,0,1,0,1,5,0,1,0,0,0,0,1,1.658467529,0.889237104,1.658467529,0.889237104,1.226907803,0.549236707,2015,SerieA
Empoli -- Juventus,0,0,0.377744499,0,0.101346601,0,0,4,0,0,0,0,10,0,2,0,0,1,0,0,08/11/2015 18:00,0,0.026931301,2.436791748,0,0,0,1,3,0,0,0,1,10,0,0,0,1,2,0,0,0.479091099,2.463723049,0.479091099,2.463723049,0.101346601,0.026931301,2015,SerieA
Frosinone -- Genoa,0.154603004,0.084037801,0.267743978,0,0.86458472,0,1,1,0,3,1,2,10,0,5,0,0,0,0,2,08/11/2015 18:00,0.140896007,0,1.64562542,0,0,0,0,3,0,0,1,0,9,0,0,0,0,2,0,0,1.370969503,1.786521427,1.370969503,1.786521427,1.103225525,0.140896007,2015,SerieA
Palermo -- Chievo,0,0.489799004,0.3171236,0,0.055719201,0,1,1,0,1,0,4,8,0,2,0,1,0,0,0,08/11/2015 18:00,0,0.268898495,0.945856608,0,0,0,1,2,0,0,0,3,10,0,0,0,0,0,0,0,0.862641805,1.214755103,0.862641805,1.214755103,0.545518205,0.268898495,2015,SerieA
Roma -- Lazio,0.109663203,0,1.182524074,0.761299014,0.033374601,0,0,1,1,0,2,0,9,1,2,0,0,1,1,0,08/11/2015 18:00,0.121250004,0,1.240312665,0,0,0,0,1,0,0,1,0,6,0,0,0,0,0,0,0,2.086860892,1.361562668,1.325561878,1.361562668,0.143037804,0.121250004,2015,SerieA
Sassuolo -- Carpi,0.050703499,0.0210214,1.309928309,0,0,0,1,3,0,0,1,1,7,0,0,0,0,1,0,0,08/11/2015 18:00,0,0.104931898,0.166402997,0,0,0,1,1,0,0,0,2,5,0,0,0,0,0,0,0,1.381653208,0.271334896,1.381653208,0.271334896,0.071724899,0.104931898,2015,SerieA
Napoli -- Udinese,0.049094699,0.053401399,1.003153896,0,0.093852401,0,1,3,0,1,1,2,11,0,1,0,0,1,0,0,08/11/2015 21:00,0,0.127497099,0.171097301,0,0,0,1,1,0,0,0,2,6,0,0,0,0,0,0,0,1.199502395,0.2985944,1.199502395,0.2985944,0.1963485,0.127497099,2015,SerieA
Sampdoria -- Fiorentina,0,0,0.329683534,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,08/11/2015 23:45,0,0,1.912631497,0.761299014,0.0348919,0,0,6,1,0,0,0,18,1,1,0,0,1,1,0,0.329683534,2.708822411,0.329683534,1.947523396,0,0.0348919,2015,SerieA
Bologna -- Roma,0,0.4756392,0.288961701,0.761299014,0.068140604,0,1,1,1,0,0,4,3,1,1,0,1,0,1,0,21/11/2015 21:00,0.228432696,0,0.611009409,1.522598028,0.072228797,1,0,2,2,0,3,0,8,2,1,0,0,0,2,0,1.594040519,2.43426893,0.832741505,0.911670902,0.543779803,0.300661493,2015,SerieA
Juventus -- AC Milan,0.1319235,0,0.864094989,0,0.0146187,1,0,4,0,0,3,0,12,0,1,0,0,1,0,0,21/11/2015 23:45,0,0.074869201,0.504977501,0,0,0,0,2,0,0,0,1,8,0,0,0,0,0,0,0,1.01063719,0.579846702,1.01063719,0.579846702,0.146542201,0.074869201,2015,SerieA
Verona -- Napoli,0,0.0614447,0.108393602,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,22/11/2015 15:30,0,0.052779,2.340715513,0,0,0,0,10,0,0,0,1,21,0,0,0,0,2,0,0,0.169838302,2.393494513,0.169838302,2.393494513,0.0614447,0.052779,2015,SerieA
Atalanta -- Torino,0.1100902,0.135655399,0.638361917,0,0.0133076,0,0,1,0,0,2,2,10,0,1,0,0,0,0,0,22/11/2015 18:00,0,0.169466004,1.408570074,0,0,0,1,1,0,0,0,2,12,0,0,0,1,0,0,0,0.897415116,1.578036077,0.897415116,1.578036077,0.2590532,0.169466004,2015,SerieA
Carpi -- Chievo,0.237418998,0.114339201,0.490317499,0,0.1077874,0,1,2,0,0,3,4,8,0,4,0,0,0,0,0,22/11/2015 18:00,0,0.154572099,0.250454802,0,0.130450701,0,1,1,0,1,0,2,6,0,2,0,0,1,0,1,0.949863099,0.535477603,0.949863099,0.535477603,0.459545599,0.285022801,2015,SerieA
Fiorentina -- Empoli,0,0.0189637,1.602673323,0,0,0,0,5,0,0,0,1,17,0,0,0,0,2,0,0,22/11/2015 18:00,0.040823098,0,0.531424682,0,0.0687121,0,0,4,0,1,1,0,12,0,2,0,0,1,0,1,1.621637023,0.64095988,1.621637023,0.64095988,0.0189637,0.109535199,2015,SerieA
Genoa -- Sassuolo,0,0.363007812,0.518083594,0,0.050048899,0,1,2,0,0,0,3,10,0,1,0,0,2,0,0,22/11/2015 18:00,0.092434701,1.059772396,0.110938499,0,0,0,3,1,0,0,2,5,2,0,0,0,1,0,0,0,0.931140305,1.263145596,0.931140305,1.263145596,0.413056711,1.152207097,2015,SerieA
Lazio -- Palermo,0,0.210514897,0.534781335,0.761299014,0.016668299,0,1,1,1,0,0,4,12,1,1,0,0,0,1,0,22/11/2015 18:00,0,0.066459699,0.553068507,0,0.029949799,0,1,6,0,1,0,2,10,0,1,0,1,0,0,0,1.523263546,0.649478005,0.761964532,0.649478005,0.227183197,0.096409498,2015,SerieA
Udinese -- Sampdoria,0,0,0.663891789,0,0.048604101,0,0,4,0,0,0,0,8,0,1,0,0,1,0,0,22/11/2015 18:00,0.137839697,0,0.294417901,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0.71249589,0.432257598,0.71249589,0.432257598,0.048604101,0.137839697,2015,SerieA
Inter -- Frosinone,0,0.0125716,3.146653174,0,0,0,0,9,0,0,0,1,21,0,0,0,0,4,0,0,22/11/2015 23:45,0,0.309299603,0.152131601,0,0.011748,0,0,3,0,1,0,5,5,0,1,0,0,0,0,0,3.159224775,0.473179204,3.159224775,0.473179204,0.0125716,0.321047603,2015,SerieA
Torino -- Bologna,0,0,1.241156817,0,0.087080501,0,0,5,0,1,0,0,12,0,1,0,0,2,0,0,28/11/2015 21:00,0,0,0.074956999,0,0.020809,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1.328237318,0.095766,1.328237318,0.095766,0.087080501,0.020809,2015,SerieA
AC Milan -- Sampdoria,0.075120799,0.0427779,2.875329925,0.761299014,0,0,0,8,1,0,1,1,19,1,0,0,0,3,1,0,28/11/2015 23:45,0.059528299,0,0.209158901,0.761299014,0.119268999,0,0,1,1,0,1,0,7,1,1,0,0,0,1,0,3.754527638,1.149255212,2.993228624,0.387956198,0.117898699,0.178797297,2015,SerieA
Chievo -- Udinese,0.119525198,0.109218001,2.125997874,0,0.063113101,1,0,5,0,0,2,1,9,0,1,0,0,2,0,0,29/11/2015 18:00,0.080817603,0.0151875,1.803278662,0,0,1,0,4,0,0,1,1,12,0,0,0,0,2,0,0,2.417854174,1.899283765,2.417854174,1.899283765,0.2918563,0.096005103,2015,SerieA
Frosinone -- Verona,0,0.074694999,1.611935972,0.761299014,0.060252398,0,0,5,1,0,0,1,13,1,1,0,0,2,1,0,29/11/2015 18:00,0.112066999,0.225341398,0.377866095,0,0.099235401,1,2,4,0,1,1,3,10,0,2,1,1,0,0,0,2.508182383,0.814509893,1.746883369,0.814509893,0.134947397,0.436643798,2015,SerieA
Genoa -- Carpi,0,0.068615299,0.343212606,0,0.254435986,0,0,3,0,0,0,2,6,0,1,0,0,1,0,0,29/11/2015 18:00,0,0.258403987,1.956783714,0,0,0,0,5,0,0,0,1,14,0,0,0,0,2,0,0,0.666263891,2.2151877,0.666263891,2.2151877,0.323051285,0.258403987,2015,SerieA
Roma -- Atalanta,0.071644902,0.214012297,0.579817302,0,0.035510801,0,0,3,0,0,1,3,12,0,1,0,0,0,0,0,29/11/2015 18:00,0,0,0.581424695,0.761299014,0,0,0,2,1,0,0,0,3,1,0,0,0,1,1,0,0.900985301,1.342723709,0.900985301,0.581424695,0.321168,0,2015,SerieA
Empoli -- Lazio,0,0.059114199,0.212067805,0,0.0123114,0,1,0,0,0,0,1,3,0,1,0,1,0,0,0,29/11/2015 21:00,0.153376199,0,0.649518688,0,0.123689948,0,0,5,0,0,3,0,10,0,3,0,0,0,0,0,0.283493404,0.926584835,0.283493404,0.926584835,0.071425599,0.277066147,2015,SerieA
Palermo -- Juventus,0.058260102,0,0.379551998,0,0.026446899,0,0,0,0,0,1,0,9,0,1,0,0,0,0,0,29/11/2015 23:45,0,1.060645975,0.556692347,0,0,0,1,3,0,0,0,5,11,0,0,0,1,2,0,0,0.464259,1.617338322,0.464259,1.617338322,0.084707001,1.060645975,2015,SerieA
Sassuolo -- Fiorentina,0.0451473,0.1719782,0.638149789,0,0,0,1,1,0,0,1,3,12,0,0,0,1,0,0,0,30/11/2015 22:00,0.0815548,0,1.542640302,0,0,0,0,4,0,0,1,0,16,0,0,0,0,1,0,0,0.855275288,1.624195103,0.855275288,1.624195103,0.2171255,0.0815548,2015,SerieA
Napoli -- Inter,0.032703701,0,0.636894399,0,0,0,0,4,0,0,1,0,11,0,0,0,0,2,0,0,01/12/2015 00:00,0,0.0572819,0.447021196,0,0.0108427,0,0,2,0,0,0,1,9,0,1,0,0,1,0,0,0.669598101,0.515145795,0.669598101,0.515145795,0.032703701,0.0681246,2015,SerieA
Lazio -- Juventus,0.1093603,0.149099497,0.13638401,0,0,1,0,2,0,0,2,3,7,0,0,0,0,0,0,0,04/12/2015 23:45,0.047067702,0,0.289647998,0,0,0,0,1,0,0,1,0,6,0,0,0,0,1,0,0,0.394843807,0.3367157,0.394843807,0.3367157,0.258459797,0.047067702,2015,SerieA
Torino -- Roma,0,0.013723,0.869829486,0.761299014,0,0,0,4,1,0,0,1,9,1,0,0,0,0,1,0,05/12/2015 18:00,0.039007299,0.027110299,0.103297101,0,0.068541802,1,0,2,0,0,1,1,2,0,1,1,0,0,0,0,1.6448515,0.237956502,0.883552486,0.237956502,0.013723,0.1346594,2015,SerieA
Inter -- Genoa,0.0342368,0.034205799,0.957518799,0,0,1,0,4,0,0,1,2,11,0,0,1,0,0,0,0,05/12/2015 23:45,0,0,0.096243301,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,1.025961398,0.096243301,1.025961398,0.096243301,0.068442599,0,2015,SerieA
Bologna -- Napoli,0.065118298,0.355074307,1.260500507,0,0,1,1,2,0,0,1,2,8,0,0,0,1,2,0,0,06/12/2015 15:30,0,0,1.426661128,0,0.092621401,0,0,7,0,0,0,0,15,0,1,0,0,2,0,0,1.680693112,1.519282529,1.680693112,1.519282529,0.420192605,0.092621401,2015,SerieA
Atalanta -- Palermo,0,0.126479402,1.400486778,0,0,0,2,2,0,0,0,2,10,0,0,0,1,2,0,0,06/12/2015 18:00,0.052154701,0.016678801,0.776469096,0,0,1,0,3,0,0,1,1,15,0,0,0,0,0,0,0,1.526966181,0.845302598,1.526966181,0.845302598,0.126479402,0.068833502,2015,SerieA
Fiorentina -- Udinese,0,0.147035502,1.120141701,0.761299014,0,0,1,3,1,0,0,3,10,1,0,0,1,1,1,0,06/12/2015 18:00,0,0,0.865582314,0,0.059612099,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2.028476217,0.925194413,1.267177203,0.925194413,0.147035502,0.059612099,2015,SerieA
Frosinone -- Chievo,0.151960999,0.049046371,1.030615889,0,0,0,0,3,0,0,1,3,10,0,0,0,0,0,0,0,06/12/2015 18:00,0,0,0.533844686,0.761259019,0,0,0,2,1,0,0,0,9,1,0,0,0,1,1,0,1.231623258,1.295103705,1.231623258,0.533844686,0.20100737,0,2015,SerieA
Verona -- Empoli,0,0.355435608,1.052157302,0,0,0,3,1,0,0,0,5,13,0,0,0,0,0,0,0,06/12/2015 18:00,0,0,0.300501606,0,0.364430994,0,0,3,0,2,0,0,8,0,3,0,0,0,0,1,1.40759291,0.6649326,1.40759291,0.6649326,0.355435608,0.364430994,2015,SerieA
Sampdoria -- Sassuolo,0.0543571,0,0.5248807,0,0.051984899,0,0,2,0,0,1,0,6,0,1,0,0,1,0,0,06/12/2015 21:00,0,0.209564205,2.261887979,0,0.372979999,0,2,8,0,0,0,3,13,0,1,0,1,2,0,0,0.631222699,2.844432183,0.631222699,2.844432183,0.106341999,0.582544204,2015,SerieA
Carpi -- AC Milan,0,0.0139716,0.371982601,0,0.0279109,0,0,2,0,1,0,1,8,0,2,0,0,0,0,0,06/12/2015 23:45,0.152045202,0.246595696,0.4298071,0,0.030823309,1,2,4,0,0,3,3,12,0,2,0,0,0,0,0,0.413865101,0.859271307,0.413865101,0.859271307,0.0418825,0.429464207,2015,SerieA
Genoa -- Bologna,0.101519503,1.023246712,1.104046792,0,0.068389099,0,2,2,0,0,2,6,9,0,2,0,0,0,0,0,12/12/2015 18:00,0,0.528707495,0.301562095,0,0.06021159,0,2,0,0,0,0,3,4,0,3,0,1,0,0,0,2.297202106,0.890481181,2.297202106,0.890481181,1.193155314,0.588919085,2015,SerieA
Palermo -- Frosinone,0,0.036329798,2.537369428,0,0.620593803,0,0,5,0,1,0,1,17,0,2,0,0,3,0,1,12/12/2015 21:00,0.070416598,0,0.864829846,0,0.560841012,1,0,2,0,0,2,0,11,0,2,0,0,1,0,0,3.19429303,1.496087455,3.19429303,1.496087455,0.656923601,0.631257609,2015,SerieA
Udinese -- Inter,0.154890999,0.3493852,1.048390599,0,0.0116155,0,2,4,0,1,1,6,14,0,1,0,0,0,0,0,12/12/2015 23:45,0.040305398,0.0267899,1.695847517,0,0,1,0,6,0,0,1,1,11,0,0,0,0,4,0,0,1.564282298,1.762942815,1.564282298,1.762942815,0.515891699,0.067095298,2015,SerieA
AC Milan -- Verona,0,0.1584496,1.258957272,0,0.028801899,0,1,5,0,0,0,4,12,0,1,0,0,1,0,0,13/12/2015 18:00,0,0.0269106,0.227344602,0.761299014,0.053763401,0,0,1,1,0,0,2,7,1,1,0,0,0,1,0,1.446208772,1.069317617,1.446208772,0.308018603,0.1872515,0.080674001,2015,SerieA
Chievo -- Atalanta,0.0365966,0.078520499,0.682417932,0.761299014,0,1,0,1,1,0,1,2,11,1,0,0,0,1,0,0,13/12/2015 18:00,0,0,0.108306802,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,1.558834045,0.108306802,0.797535031,0.108306802,0.115117099,0,2015,SerieA
Empoli -- Carpi,0,0,1.31783859,0,0.451320697,0,0,4,0,0,0,0,11,0,2,0,0,3,0,0,13/12/2015 18:00,0,0.80167882,0.594387657,0,0,0,0,4,0,0,0,3,11,0,0,0,0,0,0,0,1.769159286,1.396066477,1.769159286,1.396066477,0.451320697,0.80167882,2015,SerieA
Napoli -- Roma,0.042821798,0,1.447970773,0,0,0,0,4,0,0,1,0,11,0,0,0,0,0,0,0,13/12/2015 21:00,0.038721599,0.046336301,0.145780198,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1.490792572,0.230838098,1.490792572,0.230838098,0.042821798,0.085057899,2015,SerieA
