fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Lorient -- Guingamp,0.142443001,0.1174738,1.739644693,0,0.050181299,1,1,5,0,0,1,3,8,0,1,0,0,4,0,0,0.0467025,0.244737398,0.316027097,0,0,1,1,1,0,0,1,3,4,0,0,30/08/2014 19:00,0,0,0,0,0,2.049742794,0.607466996,2.049742794,0.607466996,0.3100981,0.291439898,2014,Ligue1
Nantes -- Montpellier,0.0288132,0.0128664,1.217580102,0,0.0132511,0,0,5,0,0,1,1,11,0,1,0,0,1,0,0,0,0,0.12716147,0,0,0,0,0,0,0,0,0,7,0,0,30/08/2014 19:00,0,0,0,0,0,1.272510802,0.12716147,1.272510802,0.12716147,0.0549307,0,2014,Ligue1
Toulouse -- Evian Thonon Gaillard,0.182941802,0,0.668489316,0,0,2,0,3,0,0,2,0,8,0,0,1,0,0,0,0,0,0.126946002,0.583716995,0,0,0,0,2,0,0,0,1,6,0,0,30/08/2014 19:00,0,0,0,0,0,0.851431117,0.710662997,0.851431117,0.710662997,0.182941802,0.126946002,2014,Ligue1
Bordeaux -- SC Bastia,0.109108899,0,1.24960371,0,0,0,0,4,0,0,2,0,21,0,0,0,0,1,0,0,0,0,1.033983099,0,0,0,0,3,0,0,0,0,8,0,0,31/08/2014 13:00,0,0,1,0,0,1.358712609,1.033983099,1.358712609,1.033983099,0.109108899,0,2014,Ligue1
Metz -- Lyon,0.076709598,0,0.671193955,0.760029018,0,1,0,1,1,0,1,0,5,1,0,0,0,1,1,0,0,0.045866702,2.103648007,0,0,0,0,5,0,0,0,1,16,0,0,31/08/2014 16:00,0,0,1,0,0,1.507932571,2.149514709,0.747903553,2.149514709,0.076709598,0.045866702,2014,Ligue1
Paris Saint Germain -- Saint-Etienne,0.0691684,0.0618966,1.486039691,0,0,1,0,6,0,0,2,1,10,0,0,0,0,4,0,0,0,0.0796836,0.307321001,0,0,0,1,1,0,0,0,2,7,0,0,31/08/2014 20:00,0,0,0,0,0,1.617104691,0.387004601,1.617104691,0.387004601,0.131065,0.0796836,2014,Ligue1
Lyon -- Monaco,0,0,1.70406542,0,0.086742103,0,0,3,0,0,0,0,10,0,1,0,0,2,0,0,0,0.158755003,0.715799207,0,0.045800298,0,2,7,0,0,0,4,11,0,1,12/09/2014 19:30,0,0,1,0,0,1.790807523,0.920354509,1.790807523,0.920354509,0.086742103,0.204555302,2014,Ligue1
Rennes -- Paris Saint Germain,0.045083798,0,0.240775902,0,0,0,0,2,0,0,1,0,8,0,0,0,0,0,0,0,0.067345299,0,0.74083019,0,0.68634999,1,0,5,0,2,2,0,10,0,3,13/09/2014 16:00,0,0,0,0,1,0.2858597,1.494525479,0.2858597,1.494525479,0.045083798,0.753695289,2014,Ligue1
Montpellier -- Lorient,0.072572399,0.198651001,0.615803923,0,0.600143202,0,1,0,0,0,2,1,7,0,2,0,0,0,0,0,0,0.065902298,0.311747259,0,0,0,0,4,0,0,0,2,12,0,0,13/09/2014 19:00,0,0,0,0,0,1.487170524,0.377649557,1.487170524,0.377649557,0.871366601,0.065902298,2014,Ligue1
Nice -- Metz,0,0,0.717876407,0,0.069906101,0,0,2,0,0,0,0,8,0,2,0,0,1,0,0,0.076449398,0.125111101,0.301888799,0,0.00732689,1,0,1,0,0,2,2,8,0,1,13/09/2014 19:00,0,0,0,0,0,0.787782508,0.510776188,0.787782508,0.510776188,0.069906101,0.208887389,2014,Ligue1
