fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Atalanta -- Fiorentina,0.095951099,0.024991199,1.027262244,0,0,1,0,5,0,0,2,1,20,0,0,0,0,0,0,0,0.033355299,0.468656711,0.527547499,0,0,0,0,6,0,0,1,2,13,0,0,21/09/2014 17:00,0,0,1,0,0,1.148204543,1.02955951,1.148204543,1.02955951,0.120942298,0.502012011,2014,SerieA
Udinese -- Napoli,0,0,0.164791577,0,0.528629005,0,0,2,0,1,0,0,8,0,1,0,0,0,0,1,0,0.155782498,0.268765295,0,0.0179487,0,0,3,0,0,0,2,6,0,1,21/09/2014 17:00,0,0,0,0,0,0.693420582,0.442496493,0.693420582,0.442496493,0.528629005,0.173731199,2014,SerieA
Palermo -- Inter,0,0.056269798,0.529369805,0,0,0,0,2,0,0,0,1,12,0,0,0,0,1,0,0,0,0.043007599,0.402396105,0,0.032191701,0,0,3,0,0,0,2,10,0,1,21/09/2014 19:45,0,0,1,0,0,0.585639603,0.477595406,0.585639603,0.477595406,0.056269798,0.0751993,2014,SerieA
Torino -- Verona,0,0.181496997,1.469677581,0.761299014,0.642187804,0,0,2,1,1,0,4,15,1,2,0,0,0,0,0,0,0.115584999,0.49927407,0,0.605575124,0,0,2,0,0,0,1,7,0,3,21/09/2014 19:45,0,0,1,0,0,3.054661397,1.220434193,2.293362383,1.220434193,0.823684801,0.721160123,2014,SerieA
Empoli -- AC Milan,0,0.483682007,0.993738133,0,0.556638002,0,1,4,0,1,0,1,11,0,1,0,1,0,0,1,0.079672799,0.0168136,0.486153897,0,0,0,1,5,0,0,1,1,13,0,0,23/09/2014 19:45,0,0,2,0,0,2.034058142,0.582640296,2.034058142,0.582640296,1.040320009,0.096486399,2014,SerieA
Cagliari -- Torino,0.049841098,0.057301,0.542087503,0,0.126515999,0,0,4,0,1,1,1,8,0,1,0,0,1,0,0,0.0338642,0.113734998,0.732770801,0,0.415634006,0,1,2,0,1,1,1,9,0,1,24/09/2014 19:45,0,1,0,0,1,0.7757456,1.296004005,0.7757456,1.296004005,0.233658098,0.563233204,2014,SerieA
Fiorentina -- Sassuolo,0,0.105549399,0.879066518,0,0.061787799,0,0,2,0,0,0,3,14,0,1,0,0,0,0,0,0.055857301,0,0.104080998,0,0,0,0,0,0,0,1,0,4,0,0,24/09/2014 19:45,0,0,0,0,0,1.046403715,0.159938299,1.046403715,0.159938299,0.167337198,0.055857301,2014,SerieA
Inter -- Atalanta,0.180655301,0.058876498,0.706477595,0.761299014,0.111018498,1,0,2,1,2,2,2,13,1,3,1,0,0,0,1,0,0.1342021,0.269836611,0,0.017474201,0,0,2,0,0,0,2,10,0,1,24/09/2014 19:45,0,0,0,0,0,1.818326905,0.421512912,1.057027891,0.421512912,0.350550297,0.151676301,2014,SerieA
Juventus -- Cesena,0.184726499,0.1068891,0.946775606,0.761299014,0.238445395,1,2,7,1,2,3,5,17,1,3,0,0,2,1,0,0,0,0.0127481,0,0,0,0,1,0,0,0,0,1,0,0,24/09/2014 19:45,0,0,0,0,0,2.238135614,0.0127481,1.476836599,0.0127481,0.530060994,0,2014,SerieA
Napoli -- Palermo,0,0.112304198,1.371031987,0,0.048010599,0,2,6,0,0,0,3,13,0,1,0,1,2,0,0,0,0.0628177,1.015508713,0,0.031811099,0,1,4,0,1,0,1,8,0,1,24/09/2014 19:45,0,1,2,0,0,1.531346783,1.110137513,1.531346783,1.110137513,0.160314796,0.0946288,2014,SerieA
