fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,date,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Marseille -- SC Bastia,0.0,0.4585151970386505,1.026135416701436,0.0,0.1611367017030716,0,1,4,0,2,0,3,6,0,3,0,1,3,0,0,2015-09-13 23:00:00,0.047616299241781235,0.0,0.44292700104415417,0.0,0.0,0,0,2,0,0,1,0,5,0,0,2015-09-13 23:00:00,0,0,1,0,0,1.6457873154431581,0.4905433002859354,1.6457873154431581,0.4905433002859354,0.6196518987417221,0.047616299241781235,2015,Ligue1
Rennes -- Lille,0.0,0.07639059983193874,1.2955887084826827,0.7600950002670288,0.0,0,0,2,1,0,0,2,5,1,0,0,0,1,0,0,2015-09-18 22:30:00,0.04650700092315674,0.0,0.9940283019095659,0.0,0.0,0,0,5,0,0,1,0,14,0,0,2015-09-18 22:30:00,0,0,1,0,0,2.1320743085816503,1.0405353028327227,1.3719793083146214,1.0405353028327227,0.07639059983193874,0.04650700092315674,2015,Ligue1
Reims -- Paris Saint Germain,0.0,0.0,0.8712939135730267,0.0,0.0,0,0,3,0,0,0,0,7,0,0,0,0,1,0,0,2015-09-19 19:30:00,0.0,0.2820046003907919,1.102108497172594,0.0,0.10631199926137924,0,2,3,0,1,0,5,11,0,1,2015-09-19 19:30:00,0,0,1,0,0,0.8712939135730267,1.4904250968247652,0.8712939135730267,1.4904250968247652,0.0,0.38831659965217113,2015,Ligue1
Angers -- Troyes,0.0,0.0,1.0701949000358582,0.7600950002670288,0.05775820091366768,0,0,2,1,1,0,0,14,1,1,0,0,0,1,0,2015-09-19 22:00:00,0.03982219845056534,0.0,1.6020233258605003,0.0,0.019354699179530144,0,0,0,0,0,1,0,12,0,1,2015-09-19 22:00:00,0,0,0,0,0,1.8880481012165546,1.6612002234905958,1.1279531009495258,1.6612002234905958,0.05775820091366768,0.05917689763009548,2015,Ligue1
Caen -- Montpellier,0.05691789835691452,0.6412292141467333,0.9681910518556833,0.0,0.06378919631242752,0,1,3,0,0,1,3,11,0,1,0,0,2,0,0,2015-09-19 22:00:00,0.043729301542043686,0.22439999878406525,0.0,0.7600950002670288,0.0,0,1,0,1,0,1,1,0,1,0,2015-09-19 22:00:00,0,0,0,1,0,1.7301273606717587,1.0282243005931377,1.7301273606717587,0.26812930032610893,0.7619363088160753,0.26812930032610893,2015,Ligue1
Guingamp -- GFC Ajaccio,0.0,0.4392118938267231,0.8437412995845079,0.0,0.03157470002770424,0,0,3,0,0,0,4,9,0,2,0,0,2,0,0,2015-09-19 22:00:00,0.0,0.013821199536323547,0.2083008997142315,0.0,0.0,0,0,3,0,0,0,1,6,0,0,2015-09-19 22:00:00,0,0,1,0,0,1.3145278934389353,0.22212209925055504,1.3145278934389353,0.22212209925055504,0.47078659385442734,0.013821199536323547,2015,Ligue1
SC Bastia -- Nice,0.0,0.07702099904417992,0.5427569858729839,0.0,0.007782820146530867,0,0,2,0,0,0,2,5,0,1,0,0,1,0,0,2015-09-19 22:00:00,0.0,0.0,1.8907158030197024,0.0,0.0,0,0,5,0,0,0,0,9,0,0,2015-09-19 22:00:00,0,0,3,0,0,0.6275608050636947,1.8907158030197024,0.6275608050636947,1.8907158030197024,0.08480381919071078,0.0,2015,Ligue1
Bordeaux -- Toulouse,0.07237370312213898,0.34258829429745674,1.7402614513412118,0.0,0.0,1,0,4,0,0,1,4,13,0,0,0,0,1,0,0,2015-09-20 16:00:00,0.11540539935231209,0.032795400358736515,1.4277387037873268,0.0,0.0,1,0,4,0,0,2,2,5,0,0,2015-09-20 16:00:00,0,0,1,0,0,2.1552234487608075,1.5759395034983754,2.1552234487608075,1.5759395034983754,0.4149619974195957,0.1482007997110486,2015,Ligue1
Monaco -- Lorient,0.1688695028424263,0.0915130004286766,1.2942359619773924,0.0,0.07676210254430771,2,1,3,0,0,2,1,9,0,1,1,1,0,0,0,2015-09-20 19:00:00,0.0,0.040741100907325745,2.0475168339908123,0.0,0.026925599202513695,0,0,6,0,1,0,1,14,0,1,2015-09-20 19:00:00,0,0,3,0,0,1.631380567792803,2.1151835341006517,1.631380567792803,2.1151835341006517,0.3371446058154106,0.06766670010983944,2015,Ligue1
Saint-Etienne -- Nantes,0.11531899869441986,0.38569799065589905,0.8597157076001167,0.0,0.0,0,1,2,0,0,1,1,11,0,0,0,1,1,0,0,2015-09-20 19:00:00,0.0,0.14928970113396645,0.2266643368639052,0.0,0.0,0,0,2,0,0,0,4,7,0,0,2015-09-20 19:00:00,0,0,0,0,0,1.3607326969504356,0.37595403799787164,1.3607326969504356,0.37595403799787164,0.5010169893503189,0.14928970113396645,2015,Ligue1
Marseille -- Lyon,0.0,0.11531300097703934,0.9048441043123603,0.0,0.0273646991699934,0,1,3,0,0,0,1,12,0,1,0,1,0,0,0,2015-09-20 23:00:00,0.0,0.06305059976875782,1.3370120944455266,0.7600950002670288,0.0,0,2,2,1,0,0,2,9,1,0,2015-09-20 23:00:00,0,0,0,1,0,1.047521804459393,2.1601576944813132,1.047521804459393,1.4000626942142844,0.14267770014703274,0.06305059976875782,2015,Ligue1
Angers -- Reims,0.0,0.0,0.26153580471873283,0.0,0.3329262062907219,0,0,2,0,1,0,0,5,0,3,0,0,0,0,0,2015-09-22 21:00:00,0.0,0.0,0.14490910060703754,0.0,0.03483549878001213,0,0,0,0,1,0,0,3,0,1,2015-09-22 21:00:00,0,0,0,0,0,0.5944620110094547,0.17974459938704967,0.5944620110094547,0.17974459938704967,0.3329262062907219,0.03483549878001213,2015,Ligue1
Paris Saint Germain -- Guingamp,0.04192589968442917,0.19896329939365387,2.149156724102795,0.7600950002670288,0.0,1,0,8,1,0,1,2,14,1,0,0,0,3,0,0,2015-09-22 23:00:00,0.028146900236606598,0.06385990232229233,0.18462291918694973,0.0,0.13841800391674042,1,0,2,0,1,1,1,7,0,1,2015-09-22 23:00:00,0,0,0,0,0,3.150140923447907,0.4150477256625891,2.390045923180878,0.4150477256625891,0.24088919907808304,0.23042480647563934,2015,Ligue1
GFC Ajaccio -- Rennes,0.02296390011906624,0.06678739935159683,0.3932332005351782,0.0,0.019347600638866425,1,0,1,0,0,1,2,9,0,1,1,0,0,0,0,2015-09-23 21:00:00,0.03840310126543045,0.4835563078522682,1.1743440190330148,0.0,0.0,1,1,6,0,0,1,2,13,0,0,2015-09-23 21:00:00,0,0,1,0,0,0.5023321006447077,1.6963034281507134,0.5023321006447077,1.6963034281507134,0.1090989001095295,0.5219594091176987,2015,Ligue1
Lorient -- Caen,0.0,0.16302629839628935,0.19027680438011885,0.0,0.7146677225828171,0,1,2,0,1,0,3,3,0,2,0,1,0,0,1,2015-09-23 21:00:00,0.07969219982624054,0.09754659980535507,0.5423096241429448,0.0,0.0,0,0,2,0,0,2,1,11,0,0,2015-09-23 21:00:00,0,0,0,0,0,1.0679708253592253,0.7195484237745404,1.0679708253592253,0.7195484237745404,0.8776940209791064,0.1772387996315956,2015,Ligue1
Lyon -- SC Bastia,0.0,0.018325800076127052,2.487163769081235,0.0,0.0,0,0,7,0,0,0,1,13,0,0,0,0,2,0,0,2015-09-23 21:00:00,0.0,0.0,0.3355265958234668,0.0,0.0,0,0,2,0,0,0,0,4,0,0,2015-09-23 21:00:00,0,0,0,0,0,2.505489569157362,0.3355265958234668,2.505489569157362,0.3355265958234668,0.018325800076127052,0.0,2015,Ligue1
Nice -- Bordeaux,0.0,0.0,2.408222734928131,0.0,0.058972299098968506,0,0,10,0,0,0,0,16,0,1,0,0,5,0,0,2015-09-23 21:00:00,0.0,0.0,0.8432242888957262,0.0,0.0,0,0,3,0,0,0,0,7,0,0,2015-09-23 21:00:00,0,0,1,0,0,2.4671950340270996,0.8432242888957262,2.4671950340270996,0.8432242888957262,0.058972299098968506,0.0,2015,Ligue1
Troyes -- Saint-Etienne,0.0,0.08214740082621574,0.3240054091438651,0.0,0.015296700410544872,0,0,4,0,0,0,2,11,0,1,0,0,0,0,0,2015-09-23 21:00:00,0.0,0.0,1.5371691919863224,0.0,0.060440100729465485,0,0,5,0,0,0,0,11,0,1,2015-09-23 21:00:00,0,0,0,0,0,0.4214495103806257,1.5976092927157879,0.4214495103806257,1.5976092927157879,0.09744410123676062,0.060440100729465485,2015,Ligue1
Toulouse -- Marseille,0.08846180140972137,0.0,0.5701368022710085,0.0,0.20508309826254845,0,0,2,0,1,1,0,7,0,4,0,0,0,0,1,2015-09-23 23:00:00,0.0,0.0,0.6491464078426361,0.0,0.0,0,0,1,0,0,0,0,8,0,0,2015-09-23 23:00:00,0,0,1,0,0,0.8636817019432783,0.6491464078426361,0.8636817019432783,0.6491464078426361,0.2935448996722698,0.0,2015,Ligue1
Montpellier -- Monaco,0.0,0.5107152108103037,1.2413986753672361,0.0,0.0777634009718895,0,2,3,0,0,0,2,12,0,1,0,1,0,0,0,2015-09-24 20:55:00,0.05166289955377579,0.09129909798502922,1.4424298983067274,0.7600950002670288,0.0,0,2,2,1,0,1,2,9,1,1,2015-09-24 20:55:00,0,1,1,1,0,1.8298772871494293,2.3454868961125612,1.8298772871494293,1.5853918958455324,0.5884786117821932,0.142961997538805,2015,Ligue1
Reims -- Lille,0.0,0.0,1.171185095794499,0.7600950002670288,0.052343398332595825,0,0,4,1,0,0,0,8,1,1,0,0,1,0,0,2015-09-25 22:30:00,0.03077390044927597,0.5243558064103127,0.34919379837810993,0.0,0.0,1,0,2,0,0,1,2,6,0,0,2015-09-25 22:30:00,0,0,0,0,0,1.9836234943941236,0.9043235052376986,1.2235284941270947,0.9043235052376986,0.052343398332595825,0.5551297068595886,2015,Ligue1
Nantes -- Paris Saint Germain,0.0,0.06458880007266998,0.4849862866103649,0.0,0.0,0,1,1,0,0,0,1,6,0,0,0,1,0,0,0,2015-09-26 19:30:00,0.08400480076670647,0.21137499809265137,1.522327283397317,0.0,0.0429810993373394,0,1,5,0,1,2,2,9,0,1,2015-09-26 19:30:00,0,1,2,0,1,0.5495750866830349,1.8606881815940142,0.5495750866830349,1.8606881815940142,0.06458880007266998,0.33836089819669724,2015,Ligue1
Bordeaux -- Lyon,0.0,0.021496199071407318,1.0049316994845867,0.0,0.5326690077781677,0,1,2,0,1,0,1,8,0,1,0,1,1,0,1,2015-09-26 22:00:00,0.04353030025959015,0.5412822123616934,0.20911790244281292,0.0,0.0,1,1,2,0,0,1,3,6,0,0,2015-09-26 22:00:00,0,1,0,0,0,1.5590969063341618,0.7939304150640965,1.5590969063341618,0.7939304150640965,0.554165206849575,0.5848125126212835,2015,Ligue1
Caen -- GFC Ajaccio,0.0,0.09011910110712051,2.1401846250519156,0.0,0.0,0,0,9,0,0,0,1,15,0,0,0,0,2,0,0,2015-09-26 22:00:00,0.0,0.04341449961066246,0.22747890278697014,0.0,0.0,0,2,0,0,0,0,2,6,0,0,2015-09-26 22:00:00,0,0,0,0,0,2.230303726159036,0.2708934023976326,2.230303726159036,0.2708934023976326,0.09011910110712051,0.04341449961066246,2015,Ligue1
Rennes -- Troyes,0.0,0.1270418018102646,1.0394152011722326,0.0,0.07929539680480957,0,0,4,0,1,0,2,16,0,1,0,0,0,0,1,2015-09-26 22:00:00,0.05085450038313866,0.015382899902760983,0.847664468921721,0.0,0.05511860176920891,1,0,5,0,0,1,1,9,0,1,2015-09-26 22:00:00,0,0,1,0,0,1.2457523997873068,0.9690204709768295,1.2457523997873068,0.9690204709768295,0.20633719861507416,0.12135600205510855,2015,Ligue1
SC Bastia -- Toulouse,0.0,0.2958090007305145,0.9405346941202879,0.0,0.8288280367851257,0,1,3,0,2,0,1,6,0,2,0,1,1,0,1,2015-09-26 22:00:00,0.04940050095319748,0.6602186895906925,0.4746060539036989,0.0,0.0,0,3,2,0,0,1,8,9,0,0,2015-09-26 22:00:00,0,0,0,0,0,2.065171731635928,1.184225244447589,2.065171731635928,1.184225244447589,1.1246370375156403,0.70961919054389,2015,Ligue1
Marseille -- Angers,0.1969141997396946,0.0,0.6138570960611105,0.7600950002670288,0.0,0,0,3,1,0,3,0,14,1,0,0,0,0,1,0,2015-09-27 16:00:00,0.0,0.17943309992551804,0.1144654992967844,0.7600950002670288,0.04101309925317764,0,1,0,1,1,0,2,3,1,1,2015-09-27 16:00:00,0,0,0,1,1,1.570866296067834,1.0950066987425089,0.8107712958008051,0.3349116984754801,0.1969141997396946,0.22044619917869568,2015,Ligue1
Guingamp -- Monaco,0.07138759642839432,0.37770650163292885,0.7367717996239662,0.0,0.15566789731383324,0,2,3,0,2,1,4,9,0,3,0,1,2,0,0,2015-09-27 19:00:00,0.09693700075149536,0.0,0.8296639919281006,0.0,0.08554320223629475,0,0,3,0,0,2,0,4,0,2,2015-09-27 19:00:00,0,0,3,0,0,1.3415337949991226,1.0121441949158907,1.3415337949991226,1.0121441949158907,0.6047619953751564,0.1824802029877901,2015,Ligue1
Montpellier -- Lorient,0.06087600067257881,0.5399970877915621,0.5953538976609707,0.0,0.0,0,1,2,0,0,1,5,6,0,0,0,1,1,0,0,2015-09-27 19:00:00,0.0,0.1021931990981102,0.3891641702502966,0.0,0.0182367991656065,0,0,1,0,1,0,3,6,0,1,2015-09-27 19:00:00,0,0,0,0,1,1.1962269861251116,0.5095941685140133,1.1962269861251116,0.5095941685140133,0.6008730884641409,0.1204299982637167,2015,Ligue1
Saint-Etienne -- Nice,0.0,0.7364916149526834,0.5427298862487078,0.7600950002670288,0.36789470911026,0,2,3,0,0,0,5,5,1,2,0,1,0,0,0,2015-09-27 23:00:00,0.0,0.030349599197506905,1.0315675102174282,0.0,0.0,0,1,5,0,0,0,1,7,0,0,2015-09-27 23:00:00,0,0,4,0,0,2.40721121057868,1.0619171094149351,1.6471162103116512,1.0619171094149351,1.1043863240629435,0.030349599197506905,2015,Ligue1
Lille -- Nantes,0.11676840111613274,0.28038519993424416,0.5499036982655525,0.0,0.21360969729721546,0,0,2,0,2,2,3,11,0,4,0,0,0,0,0,2015-09-29 20:30:00,0.0,0.013833999633789062,1.854060122743249,0.0,0.13577289693057537,0,0,2,0,0,0,1,6,0,2,2015-09-29 20:30:00,0,0,1,0,0,1.1606669966131449,2.0036670193076134,1.1606669966131449,2.0036670193076134,0.6107632983475924,0.14960689656436443,2015,Ligue1
Lille -- Montpellier,0.0740216001868248,0.1697304006665945,0.7447575209662318,0.7600950002670288,0.06381521094590425,0,0,3,1,1,2,5,12,1,2,0,0,1,1,0,2015-10-02 22:30:00,0.0,0.09252650290727615,0.14811594039201736,0.7600950002670288,0.10207590088248253,0,0,2,0,1,0,1,5,1,2,2015-10-02 22:30:00,0,0,0,0,0,1.8124197330325842,1.1028133444488049,1.0523247327655554,0.34271834418177605,0.30756721179932356,0.19460240378975868,2015,Ligue1
Lyon -- Reims,0.0,0.10871099680662155,0.9668612135574222,0.7600950002670288,0.009860780090093613,0,0,6,0,0,0,1,14,1,1,0,0,1,0,0,2015-10-03 19:30:00,0.0,0.046078599989414215,0.376395704690367,0.0,0.06012890115380287,0,0,2,0,1,0,1,6,0,1,2015-10-03 19:30:00,0,0,0,0,0,1.8455279907211661,0.48260320583358407,1.0854329904541373,0.48260320583358407,0.11857177689671516,0.10620750114321709,2015,Ligue1
Angers -- SC Bastia,0.0,0.09164080023765564,1.0023035015910864,0.7600950002670288,0.49834989104419947,0,1,4,1,0,0,1,12,1,3,0,0,1,0,0,2015-10-03 22:00:00,0.0,0.0374143011868,0.10740104876458645,0.0,0.31702789664268494,0,0,2,0,0,0,1,4,0,3,2015-10-03 22:00:00,0,0,0,0,0,2.3523891931399703,0.4618432465940714,1.5922941928729415,0.4618432465940714,0.5899906912818551,0.35444219782948494,2015,Ligue1
GFC Ajaccio -- Toulouse,0.0,0.11945699900388718,0.6882254220545292,0.0,0.0,0,1,2,0,0,0,1,7,0,0,0,1,1,0,0,2015-10-03 22:00:00,0.053001198917627335,0.046560801565647125,0.5504131056368351,0.0,0.0,1,0,4,0,0,1,2,9,0,0,2015-10-03 22:00:00,0,0,1,0,0,0.8076824210584164,0.6499751061201096,0.8076824210584164,0.6499751061201096,0.11945699900388718,0.09956200048327446,2015,Ligue1
Troyes -- Guingamp,0.0,0.0,1.342101916205138,0.0,0.0,0,0,3,0,0,0,0,11,0,0,0,0,0,0,0,2015-10-03 22:00:00,0.12277879938483238,0.0,1.071257608011365,0.0,1.5808793157339096,0,0,6,0,1,3,0,11,0,4,2015-10-03 22:00:00,0,0,0,0,1,1.342101916205138,2.774915723130107,1.342101916205138,2.774915723130107,0.0,1.703658115118742,2015,Ligue1
Monaco -- Rennes,0.12761270254850388,0.08860879857093096,1.2514377273619175,0.0,0.0,1,1,4,0,0,3,3,8,0,0,0,1,0,0,0,2015-10-04 16:00:00,0.03343129903078079,0.0,0.7415673108771443,0.7600950002670288,0.0,1,0,1,1,0,1,0,6,1,0,2015-10-04 16:00:00,0,0,1,0,0,1.4676592284813523,1.535093610174954,1.4676592284813523,0.7749986099079251,0.21622150111943483,0.03343129903078079,2015,Ligue1
Caen -- Saint-Etienne,0.16067999601364136,0.10010270308703184,1.2286743223667145,0.0,0.0,0,1,6,0,0,1,2,11,0,0,0,0,1,0,0,2015-10-04 19:00:00,0.0,0.11985960230231285,0.6412620944902301,0.0,0.0,0,1,2,0,0,0,2,8,0,0,2015-10-04 19:00:00,0,0,0,0,0,1.4894570214673877,0.7611216967925429,1.4894570214673877,0.7611216967925429,0.2607826991006732,0.11985960230231285,2015,Ligue1
Lorient -- Bordeaux,0.0,0.05820130184292793,0.3708468936383724,0.7600950002670288,0.2783102374523878,0,0,2,1,1,0,1,3,1,2,0,0,1,1,1,2015-10-04 19:00:00,0.0,0.06349680107086897,0.6922053145244718,0.0,0.0,0,1,4,0,0,0,2,7,0,0,2015-10-04 19:00:00,0,0,2,0,0,1.467453433200717,0.7557021155953407,0.7073584329336882,0.7557021155953407,0.33651153929531574,0.06349680107086897,2015,Ligue1
Paris Saint Germain -- Marseille,0.0,0.4718329906463623,1.700113682076335,1.5201900005340576,0.0,0,0,6,2,0,0,1,13,2,0,0,0,0,2,0,2015-10-04 23:00:00,0.0,0.12307500094175339,0.8932224996387959,0.7600950002670288,0.0,0,0,7,1,0,0,1,11,1,0,2015-10-04 23:00:00,0,0,1,0,0,3.692136673256755,1.776392500847578,2.1719466727226973,1.0162975005805492,0.4718329906463623,0.12307500094175339,2015,Ligue1
Monaco -- Lyon,0.07987840101122856,0.5033169984817505,0.49899170082062483,0.0,0.03352240100502968,1,1,2,0,0,2,1,8,0,1,0,1,0,0,0,2015-10-16 22:30:00,0.15551749989390373,0.6150314835831523,0.4910618979483843,0.0,0.038735100999474525,2,2,2,0,0,3,4,9,0,2,2015-10-16 22:30:00,0,1,0,0,0,1.1157095013186336,1.3003459824249148,1.1157095013186336,1.3003459824249148,0.6167178004980087,0.8092840844765306,2015,Ligue1
SC Bastia -- Paris Saint Germain,0.16043680161237717,0.0,0.4518730081617832,0.0,0.021121300756931305,1,0,1,0,0,2,0,3,0,1,0,0,0,0,0,2015-10-17 19:00:00,0.038271598517894745,0.08755900338292122,1.5885558240115643,0.0,0.06612739711999893,0,1,4,0,0,1,2,9,0,1,2015-10-17 19:00:00,0,0,2,0,0,0.6334311105310917,1.7805138230323792,0.6334311105310917,1.7805138230323792,0.18155810236930847,0.1919579990208149,2015,Ligue1
Guingamp -- Lille,0.03272179886698723,0.0,0.33727539889514446,0.0,0.016921600326895714,0,0,2,0,0,1,0,7,0,1,0,0,1,0,0,2015-10-17 22:00:00,0.0,0.0,0.6989744957536459,0.0,0.016876300796866417,0,0,2,0,0,0,0,9,0,1,2015-10-17 22:00:00,0,0,1,0,0,0.3869187980890274,0.7158507965505123,0.3869187980890274,0.7158507965505123,0.04964339919388294,0.016876300796866417,2015,Ligue1
Nantes -- Troyes,0.0,0.15630310028791428,1.6820266898721457,0.0,0.0,0,0,4,0,0,0,3,15,0,0,0,0,3,0,0,2015-10-17 22:00:00,0.0,0.05223800055682659,0.8303965921513736,0.0,0.0,0,0,2,0,0,0,2,12,0,0,2015-10-17 22:00:00,0,0,0,0,0,1.83832979016006,0.8826345927082002,1.83832979016006,0.8826345927082002,0.15630310028791428,0.05223800055682659,2015,Ligue1
Reims -- Caen,0.08093969896435738,0.0,0.20202379953116179,0.0,0.2659464031457901,0,0,2,0,0,2,0,7,0,3,0,0,0,0,0,2015-10-17 22:00:00,0.0,0.17379830032587051,1.0644134134054184,0.0,0.099025197327137,0,1,2,0,1,0,2,8,0,1,2015-10-17 22:00:00,0,0,1,0,0,0.5489099016413093,1.337236911058426,0.5489099016413093,1.337236911058426,0.3468861021101475,0.2728234976530075,2015,Ligue1
Saint-Etienne -- GFC Ajaccio,0.0,0.1793902963399887,0.4400919061154127,0.0,0.0,0,2,4,0,0,0,2,11,0,0,0,1,1,0,0,2015-10-17 22:00:00,0.04467429965734482,0.008911480195820332,0.03613870032131672,0.0,0.0,0,0,0,0,0,1,1,2,0,0,2015-10-17 22:00:00,0,0,0,0,0,0.6194822024554014,0.08972448017448187,0.6194822024554014,0.08972448017448187,0.1793902963399887,0.05358577985316515,2015,Ligue1
Toulouse -- Angers,0.0,0.07524499855935574,1.5589198004454374,0.0,0.04187830165028572,0,0,6,0,0,0,2,18,0,1,0,0,1,0,0,2015-10-17 22:00:00,0.0,0.0,0.3484696038067341,0.0,0.014186999760568142,0,0,5,0,0,0,0,6,0,1,2015-10-17 22:00:00,0,0,2,0,0,1.6760431006550789,0.3626566035673022,1.6760431006550789,0.3626566035673022,0.11712330020964146,0.014186999760568142,2015,Ligue1
Marseille -- Lorient,0.07405339926481247,0.1365060005337,0.657326502725482,0.7600950002670288,0.025226900354027748,1,0,6,1,0,1,3,15,1,1,0,0,0,1,0,2015-10-18 16:00:00,0.0,0.1025329977273941,0.4113955032080412,0.0,0.0,0,0,2,0,0,0,1,5,0,0,2015-10-18 16:00:00,0,0,1,0,0,1.653207803145051,0.5139285009354353,0.8931128028780222,0.5139285009354353,0.2357863001525402,0.1025329977273941,2015,Ligue1
Bordeaux -- Montpellier,0.11404390260577202,0.07755659893155098,0.7216458050534129,0.0,0.01950260065495968,0,0,2,0,0,2,3,10,0,1,0,0,0,0,0,2015-10-18 19:00:00,0.0,0.03432780131697655,0.16057130321860313,0.0,0.14320699870586395,0,0,0,0,0,0,1,4,0,1,2015-10-18 19:00:00,0,0,0,0,0,0.9327489072456956,0.33810610324144363,0.9327489072456956,0.33810610324144363,0.21110310219228268,0.1775348000228405,2015,Ligue1
Rennes -- Nice,0.0507533997297287,0.013222300447523594,0.6338343597017229,0.0,0.04746520146727562,0,0,2,0,1,1,1,11,0,2,0,0,1,0,0,2015-10-18 23:00:00,0.0,0.40716860443353653,2.0683348793536425,0.0,0.0,0,2,5,0,0,0,2,10,0,0,2015-10-18 23:00:00,0,2,2,0,0,0.7452752613462508,2.475503483787179,0.7452752613462508,2.475503483787179,0.11144090164452791,0.40716860443353653,2015,Ligue1
Caen -- Nantes,0.04482319951057434,0.03181520104408264,1.0733284335583448,0.0,0.05765970051288605,0,0,4,0,0,1,1,13,0,1,0,0,0,0,0,2015-10-23 20:30:00,0.0,0.11620350182056427,1.352126209065318,0.0,0.0,0,0,3,0,0,0,2,8,0,0,2015-10-23 20:30:00,0,0,2,0,0,1.2076265346258879,1.4683297108858824,1.2076265346258879,1.4683297108858824,0.13429810106754303,0.11620350182056427,2015,Ligue1
Lyon -- Toulouse,0.050926998257637024,0.0582537017762661,2.136554501950741,0.0,0.03371930122375488,1,0,7,0,0,1,1,17,0,1,0,0,3,0,0,2015-10-23 22:30:00,0.05837640166282654,0.06311050057411194,0.6046976018697023,0.0,0.0,0,1,1,0,0,1,2,4,0,0,2015-10-23 22:30:00,0,0,0,0,0,2.279454503208399,0.7261845041066408,2.279454503208399,0.7261845041066408,0.142900001257658,0.12148690223693848,2015,Ligue1
Lorient -- Rennes,0.0,0.0,1.2670744862407446,0.0,0.0,0,0,5,0,0,0,0,10,0,0,0,0,1,0,0,2015-10-24 19:00:00,0.10402350127696991,0.0,0.8229214865714312,0.0,0.0,1,0,2,0,0,2,0,9,0,0,2015-10-24 19:00:00,1,0,0,0,0,1.2670744862407446,0.9269449878484011,1.2670744862407446,0.9269449878484011,0.0,0.10402350127696991,2015,Ligue1
Angers -- Guingamp,0.0,0.022343700751662254,0.21087140124291182,0.0,0.08691310323774815,0,0,1,0,1,0,1,7,0,2,0,0,0,0,0,2015-10-24 22:00:00,0.0,0.04198899865150452,0.8308296091854572,0.0,0.16499620210379362,0,0,1,0,1,0,1,6,0,3,2015-10-24 22:00:00,0,0,0,0,0,0.3201282052323222,1.0378148099407554,0.3201282052323222,1.0378148099407554,0.1092568039894104,0.20698520075529814,2015,Ligue1
GFC Ajaccio -- Nice,0.039753299206495285,0.2620149990543723,0.3590989029034972,0.0,0.0,0,1,4,0,0,1,5,8,0,0,0,1,2,0,0,2015-10-24 22:00:00,0.0,0.04803900048136711,0.12960476242005825,0.0,0.08822129759937525,0,0,0,0,1,0,1,5,0,2,2015-10-24 22:00:00,0,0,0,0,0,0.6608672011643648,0.2658650605008006,0.6608672011643648,0.2658650605008006,0.3017682982608676,0.13626029808074236,2015,Ligue1
Montpellier -- SC Bastia,0.061309799551963806,0.07027730345726013,0.18878279719501734,0.0,0.04903370048850775,0,1,2,0,0,1,1,5,0,3,0,1,1,0,0,2015-10-24 22:00:00,0.18838399648666382,0.08561509847640991,0.6307837031781673,0.0,0.013078100048005581,0,0,1,0,0,1,3,8,0,1,2015-10-24 22:00:00,0,0,0,0,0,0.369403600692749,0.9178608981892467,0.369403600692749,0.9178608981892467,0.18062080349773169,0.2870771950110793,2015,Ligue1
Reims -- Monaco,0.0,0.0,1.3828361751511693,0.0,0.0,0,0,6,0,0,0,0,13,0,0,0,0,0,0,0,2015-10-25 17:00:00,0.0,0.13680950179696083,1.4955073995515704,0.0,0.07374629937112331,0,0,4,0,0,0,2,12,0,2,2015-10-25 17:00:00,0,0,1,0,0,1.3828361751511693,1.7060632007196546,1.3828361751511693,1.7060632007196546,0.0,0.21055580116808414,2015,Ligue1
Bordeaux -- Troyes,0.11906389892101288,0.15670169610530138,0.34895679634064436,0.0,0.11396289989352226,0,1,2,0,1,2,3,9,0,2,0,0,0,0,1,2015-10-25 20:00:00,0.0,0.07328679971396923,1.130388181656599,0.0,0.0,0,0,2,0,0,0,2,9,0,0,2015-10-25 20:00:00,0,0,0,0,0,0.7386852912604809,1.2036749813705683,0.7386852912604809,1.2036749813705683,0.3897284949198365,0.07328679971396923,2015,Ligue1
Lille -- Marseille,0.22912340238690376,0.0,0.7676161238923669,0.0,0.008903919719159603,1,0,2,0,1,3,0,6,0,1,0,0,1,0,0,2015-10-25 20:00:00,0.14060690253973007,0.0,1.3428192883729935,0.0,0.024321800097823143,0,0,5,0,1,2,0,9,0,1,2015-10-25 20:00:00,0,0,2,0,0,1.0056434459984303,1.5077479910105467,1.0056434459984303,1.5077479910105467,0.23802732210606337,0.16492870263755322,2015,Ligue1
