fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,date,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Everton -- West Ham,0.0,0.5005499720573425,1.3450540155172348,0.0,0.0,0,0,4,0,0,0,1,13,0,0,0,0,2,0,0,2014-11-22 15:00:00,0.0,0.15663630329072475,0.8691728003323078,0.0,0.11641470342874527,0,0,3,0,0,0,3,9,0,2,2014-11-22 15:00:00,0,0,1,0,0,1.8456039875745773,1.1422238070517778,1.8456039875745773,1.1422238070517778,0.5005499720573425,0.27305100671947,2014,EPL
Leicester -- Sunderland,0.0,0.16113199666142464,0.5247605945914984,0.0,0.0,0,0,4,0,0,0,3,10,0,0,0,0,0,0,0,2014-11-22 15:00:00,0.04670650139451027,0.10317301005125046,0.720804201439023,0.0,0.019287599250674248,1,0,3,0,1,1,3,6,0,1,2014-11-22 15:00:00,0,0,0,0,0,0.685892591252923,0.889971312135458,0.685892591252923,0.889971312135458,0.16113199666142464,0.16916711069643497,2014,EPL
Manchester City -- Swansea,0.0,0.0,2.265742978081107,0.0,0.0,0,0,10,0,0,0,0,23,0,0,0,0,2,0,0,2014-11-22 15:00:00,0.08362669870257378,0.0,0.8757898062467575,0.0,0.0,0,0,3,0,0,2,0,6,0,0,2014-11-22 15:00:00,0,0,1,0,0,2.265742978081107,0.9594165049493313,2.265742978081107,0.9594165049493313,0.0,0.08362669870257378,2014,EPL
Newcastle United -- Queens Park Rangers,0.06604649871587753,0.053408700972795486,1.3592502130195498,0.0,0.0,0,1,5,0,0,1,3,10,0,0,0,0,1,0,0,2014-11-22 15:00:00,0.0,0.06182389985769987,0.34046114049851894,0.0,0.0,0,1,3,0,0,0,2,11,0,0,2014-11-22 15:00:00,0,0,0,0,0,1.4787054127082229,0.4022850403562188,1.4787054127082229,0.4022850403562188,0.11945519968867302,0.06182389985769987,2014,EPL
Stoke -- Burnley,0.0704398974776268,0.4925045589916408,1.3626738814637065,0.0,0.021094700321555138,0,1,2,0,0,1,7,16,0,1,0,1,0,0,0,2014-11-22 15:00:00,0.0,0.0,1.2753214836120605,0.0,0.0,0,0,4,0,0,0,0,5,0,0,2014-11-22 15:00:00,0,0,2,0,0,1.9467130382545292,1.2753214836120605,1.9467130382545292,1.2753214836120605,0.5840391567908227,0.0,2014,EPL
Arsenal -- Manchester United,0.048394300043582916,0.4071481004357338,1.546389700844884,0.0,0.0,0,0,9,0,0,1,5,18,0,0,0,0,1,0,0,2014-11-22 17:30:00,0.04440230131149292,0.21881909295916557,1.0158774107694626,0.0,0.0,0,0,2,0,0,1,4,7,0,0,2014-11-22 17:30:00,0,0,1,0,0,2.0019321013242006,1.279098805040121,2.0019321013242006,1.279098805040121,0.4555424004793167,0.2632213942706585,2014,EPL
Crystal Palace -- Liverpool,0.1170245036482811,0.0,1.3662845939397812,0.0,0.0,1,0,4,0,0,2,0,13,0,0,1,0,2,0,0,2014-11-23 13:30:00,0.11981850303709507,0.2026422992348671,0.5217532021924853,0.0,0.10874400287866592,0,0,1,0,0,2,2,7,0,1,2014-11-23 13:30:00,0,0,1,0,0,1.4833090975880623,0.9529580073431134,1.4833090975880623,0.9529580073431134,0.1170245036482811,0.4312048051506281,2014,EPL
Hull -- Tottenham,0.0,0.0,0.8152539050206542,0.0,0.14619360119104385,0,0,2,0,0,0,0,8,0,2,0,0,1,0,0,2014-11-23 16:00:00,0.1078576035797596,0.09648939967155457,1.4209064254537225,0.0,0.5701813902705908,0,0,5,0,1,2,3,15,0,3,2014-11-23 16:00:00,0,0,1,0,1,0.961447506211698,2.1954348189756274,0.961447506211698,2.1954348189756274,0.14619360119104385,0.774528393521905,2014,EPL
Aston Villa -- Southampton,0.0541813001036644,0.03149440046399832,1.046608505770564,0.0,0.0,0,0,1,0,0,1,2,4,0,0,0,0,1,0,0,2014-11-24 20:00:00,0.04474319890141487,0.283652201294899,0.5360877048224211,0.0,0.0,1,1,2,0,0,1,6,9,0,0,2014-11-24 20:00:00,0,0,1,0,0,1.1322842063382268,0.8644831050187349,1.1322842063382268,0.8644831050187349,0.08567570056766272,0.32839540019631386,2014,EPL
West Bromwich Albion -- Arsenal,0.0,0.03753199893981218,0.2777281980961561,0.0,0.0,0,0,1,0,0,0,2,6,0,0,0,0,0,0,0,2014-11-29 12:45:00,0.057963501662015915,0.0,0.9326177458278835,0.0,0.06545069813728333,0,0,5,0,0,1,0,15,0,1,2014-11-29 12:45:00,0,0,1,0,0,0.3152601970359683,1.0560319456271827,0.3152601970359683,1.0560319456271827,0.03753199893981218,0.12341419979929924,2014,EPL
Burnley -- Aston Villa,0.0,0.0,1.5446284301578999,0.7611690163612366,0.0,0,0,3,1,0,0,0,10,1,0,0,0,0,1,0,2014-11-29 15:00:00,0.053562600165605545,0.2284938022494316,0.7838560873642564,0.0,0.021388299763202667,0,0,7,0,0,1,3,13,0,1,2014-11-29 15:00:00,0,0,1,0,0,2.3057974465191364,1.0873007895424962,1.5446284301578999,1.0873007895424962,0.0,0.3034447021782398,2014,EPL
Liverpool -- Stoke,0.037330400198698044,0.11863360460847616,1.6576076000928879,0.0,0.0,0,0,3,0,0,1,3,12,0,0,0,0,1,0,0,2014-11-29 15:00:00,0.0,0.25478789769113064,0.6381691955029964,0.0,0.0,0,0,3,0,0,0,3,10,0,0,2014-11-29 15:00:00,0,0,0,0,0,1.813571604900062,0.8929570931941271,1.813571604900062,0.8929570931941271,0.1559640048071742,0.25478789769113064,2014,EPL
Manchester United -- Hull,0.0,0.30502030067145824,1.8249200880527496,0.0,0.07806680351495743,0,2,3,0,0,0,4,10,0,1,0,1,2,0,0,2014-11-29 15:00:00,0.0,0.0,0.14686910063028336,0.0,0.0835375003516674,0,0,2,0,0,0,0,2,0,2,2014-11-29 15:00:00,0,0,0,0,0,2.2080071922391653,0.23040660098195076,2.2080071922391653,0.23040660098195076,0.3830871041864157,0.0835375003516674,2014,EPL
Queens Park Rangers -- Leicester,0.06882079690694809,1.5760731101036072,1.934225583449006,0.0,0.0,0,2,3,0,0,1,12,20,0,0,0,1,1,0,0,2014-11-29 15:00:00,0.0,0.034014999866485596,1.6872136173769832,0.0,0.38144001364707947,0,1,3,0,0,0,1,18,0,1,2014-11-29 15:00:00,0,1,1,0,0,3.5791194904595613,2.1026686308905482,3.5791194904595613,2.1026686308905482,1.6448939070105553,0.41545501351356506,2014,EPL
Swansea -- Crystal Palace,0.04441019892692566,0.0,1.284704314544797,0.0,0.13348990306258202,0,0,4,0,0,1,0,15,0,2,0,0,1,0,0,2014-11-29 15:00:00,0.0,0.11300399899482727,0.6353917643427849,0.7611690163612366,0.0,0,0,4,1,0,0,1,9,1,0,2014-11-29 15:00:00,0,0,0,1,0,1.4626044165343046,1.5095647796988487,1.4626044165343046,0.7483957633376122,0.17790010198950768,0.11300399899482727,2014,EPL
West Ham -- Newcastle United,0.0,0.22114300727844238,0.8786649852991104,0.0,0.0,0,0,3,0,0,0,1,11,0,0,0,0,1,0,0,2014-11-29 15:00:00,0.0,0.0,0.23189989663660526,0.0,0.014662499539554119,0,0,1,0,0,0,0,6,0,1,2014-11-29 15:00:00,0,0,0,0,0,1.0998079925775528,0.24656239617615938,1.0998079925775528,0.24656239617615938,0.22114300727844238,0.014662499539554119,2014,EPL
Sunderland -- Chelsea,0.03761120140552521,0.0,1.009121086448431,0.0,0.0,0,0,3,0,0,1,0,11,0,0,0,0,0,0,0,2014-11-29 17:30:00,0.0,0.14122589863836765,0.6216938942670822,0.0,0.0,0,1,5,0,0,0,2,22,0,0,2014-11-29 17:30:00,0,0,0,0,0,1.0467322878539562,0.7629197929054499,1.0467322878539562,0.7629197929054499,0.03761120140552521,0.14122589863836765,2014,EPL
Southampton -- Manchester City,0.0620139017701149,0.02976519986987114,0.7257157415151596,0.0,0.0,0,0,4,0,0,1,2,10,0,0,0,0,0,0,0,2014-11-30 13:30:00,0.0,0.6642958140000701,1.4678429858759046,0.0,0.0,0,0,5,0,0,0,3,12,0,0,2014-11-30 13:30:00,0,0,3,0,0,0.8174948431551456,2.1321387998759747,0.8174948431551456,2.1321387998759747,0.09177910163998604,0.6642958140000701,2014,EPL
Tottenham -- Everton,0.05245810002088547,0.0,1.1018613995984197,0.0,0.0,0,0,6,0,0,1,0,12,0,0,0,0,2,0,0,2014-11-30 16:00:00,0.0,0.0,0.8289315169677138,0.0,0.10540399700403214,0,0,5,0,0,0,0,9,0,1,2014-11-30 16:00:00,0,0,1,0,0,1.1543194996193051,0.934335513971746,1.1543194996193051,0.934335513971746,0.05245810002088547,0.10540399700403214,2014,EPL
Burnley -- Newcastle United,0.0,0.15285089798271656,0.4280060827732086,0.0,0.10175999999046326,0,0,2,0,0,0,3,8,0,1,0,0,1,0,0,2014-12-02 19:45:00,0.0,0.02444469928741455,0.9579606140032411,0.0,0.018191900104284286,0,1,3,0,0,0,1,9,0,1,2014-12-02 19:45:00,0,0,1,0,0,0.6826169807463884,1.00059721339494,0.6826169807463884,1.00059721339494,0.2546108979731798,0.04263659939169884,2014,EPL
Leicester -- Liverpool,0.07525509782135487,0.13684439659118652,0.9868363123387098,0.0,0.056502800434827805,0,0,3,0,0,2,3,13,0,2,0,0,0,0,0,2014-12-02 19:45:00,0.0,0.0744361998513341,1.156408516690135,0.0,0.07067529857158661,0,0,2,0,1,0,3,8,0,1,2014-12-02 19:45:00,0,0,2,0,1,1.255438607186079,1.3015200151130557,1.255438607186079,1.3015200151130557,0.2686022948473692,0.1451114984229207,2014,EPL
Manchester United -- Stoke,0.02475680038332939,0.0,1.3143998961895704,0.0,0.5964900217950344,1,0,1,0,1,1,0,7,0,2,1,0,1,0,0,2014-12-02 19:45:00,0.03123450092971325,0.0,1.2902271561324596,0.0,0.34115201234817505,0,0,2,0,1,1,0,3,0,1,2014-12-02 19:45:00,0,0,1,0,0,1.9356467183679342,1.662613669410348,1.9356467183679342,1.662613669410348,0.6212468221783638,0.3723865132778883,2014,EPL
Swansea -- Queens Park Rangers,0.058127500116825104,0.08979800343513489,1.323427860159427,0.0,0.07071109861135483,1,1,5,0,0,1,2,15,0,1,0,0,2,0,0,2014-12-02 19:45:00,0.08633270114660263,0.07909040153026581,0.6240952853113413,0.0,0.0,0,0,1,0,0,1,1,3,0,0,2014-12-02 19:45:00,0,0,0,0,0,1.5420644623227417,0.7895183879882097,1.5420644623227417,0.7895183879882097,0.21863660216331482,0.16542310267686844,2014,EPL
Crystal Palace -- Aston Villa,0.0,0.16137850191444159,0.640362698584795,0.0,0.0,0,2,3,0,0,0,4,13,0,0,0,0,0,0,0,2014-12-02 20:00:00,0.0,0.0,0.15966770239174366,0.0,0.03277113102376461,0,0,3,0,0,0,0,3,0,2,2014-12-02 20:00:00,0,0,1,0,0,0.8017412004992366,0.19243883341550827,0.8017412004992366,0.19243883341550827,0.16137850191444159,0.03277113102376461,2014,EPL
West Bromwich Albion -- West Ham,0.0,0.1402576006948948,0.6075688898563385,0.0,0.6668318882584572,0,1,3,0,1,0,3,15,0,4,0,0,0,0,1,2014-12-02 20:00:00,0.0,0.2292276993393898,0.20937880035489798,0.0,0.8699624165892601,0,2,2,0,2,0,2,7,0,3,2014-12-02 20:00:00,0,1,0,0,1,1.4146583788096905,1.3085689162835479,1.4146583788096905,1.3085689162835479,0.807089488953352,1.09919011592865,2014,EPL
Arsenal -- Southampton,0.0,0.05989510007202625,2.2699897484853864,0.0,0.05940670147538185,0,0,7,0,1,0,2,16,0,1,0,0,1,0,0,2014-12-03 19:45:00,0.0,0.08588620275259018,0.48506879061460495,0.0,0.0,0,0,1,0,0,0,1,5,0,0,2014-12-03 19:45:00,0,0,0,0,0,2.3892915500327945,0.5709549933671951,2.3892915500327945,0.5709549933671951,0.1193018015474081,0.08588620275259018,2014,EPL
Chelsea -- Tottenham,0.045493900775909424,0.0,1.6167574673891068,0.0,0.05722250044345856,0,0,8,0,0,1,0,10,0,1,0,0,3,0,0,2014-12-03 19:45:00,0.0,0.02220439910888672,0.23570340406149626,0.0,0.03129599895328283,0,0,1,0,1,0,1,7,0,2,2014-12-03 19:45:00,0,0,0,0,0,1.7194738686084747,0.2892038021236658,1.7194738686084747,0.2892038021236658,0.10271640121936798,0.05350039806216955,2014,EPL
Everton -- Hull,0.06607499718666077,0.020433299243450165,1.0661880020052195,0.0,0.12960889749228954,1,0,4,0,0,1,1,8,0,3,0,0,1,0,0,2014-12-03 19:45:00,0.0,0.0,0.2511144997552037,0.0,0.0443556010723114,0,0,1,0,0,0,0,7,0,1,2014-12-03 19:45:00,0,0,1,0,0,1.28230519592762,0.2954701008275151,1.28230519592762,0.2954701008275151,0.21611719392240047,0.0443556010723114,2014,EPL
Sunderland -- Manchester City,0.042262401431798935,0.12258189730346203,0.25224389880895615,0.0,0.0,0,0,2,0,0,1,2,5,0,0,0,0,1,0,0,2014-12-03 19:45:00,0.0,0.0,1.0385954873636365,0.0,0.0,0,0,4,0,0,0,0,15,0,0,2014-12-03 19:45:00,0,0,4,0,0,0.4170881975442171,1.0385954873636365,0.4170881975442171,1.0385954873636365,0.16484429873526096,0.0,2014,EPL
Newcastle United -- Chelsea,0.0,0.1324395015835762,1.3532988149672747,0.0,0.0,0,0,3,0,0,0,2,8,0,0,0,0,2,0,0,2014-12-06 12:45:00,0.0,0.15749299712479115,1.135673307813704,0.0,0.8712759912014008,0,1,6,0,1,0,3,21,0,2,2014-12-06 12:45:00,0,0,0,0,1,1.4857383165508509,2.164442296139896,1.4857383165508509,2.164442296139896,0.1324395015835762,1.028768988326192,2014,EPL
Hull -- West Bromwich Albion,0.0,0.10260469652712345,0.24673480447381735,0.0,0.2391200065612793,0,1,1,0,0,0,2,9,0,1,0,0,0,0,0,2014-12-06 15:00:00,0.05680819973349571,0.11533789709210396,0.12819720432162285,0.7611690163612366,0.0,1,0,1,1,0,1,2,2,1,0,2014-12-06 15:00:00,0,0,0,0,0,0.5884595075622201,1.061512317508459,0.5884595075622201,0.3003433011472225,0.34172470308840275,0.17214609682559967,2014,EPL
Liverpool -- Sunderland,0.043802399188280106,0.0,0.622413981705904,0.0,0.0,0,0,2,0,0,1,0,14,0,0,0,0,0,0,0,2014-12-06 15:00:00,0.0,0.19137549586594105,0.07701920159161091,0.0,0.0,0,0,1,0,0,0,4,3,0,0,2014-12-06 15:00:00,0,0,0,0,0,0.6662163808941841,0.26839469745755196,0.6662163808941841,0.26839469745755196,0.043802399188280106,0.19137549586594105,2014,EPL
Queens Park Rangers -- Burnley,0.0,0.043935551308095455,1.5958814015612006,0.0,0.0,0,0,5,0,0,0,2,9,0,0,0,0,2,0,0,2014-12-06 15:00:00,0.05535160005092621,0.251772603020072,0.938914280384779,0.0,0.01855996996164322,0,1,2,0,0,1,4,8,0,2,2014-12-06 15:00:00,0,0,0,0,0,1.639816952869296,1.2645984534174204,1.639816952869296,1.2645984534174204,0.043935551308095455,0.3256841730326414,2014,EPL
Stoke -- Arsenal,0.0,0.4678459968417883,1.4765330040827394,0.0,0.5645639896392822,0,1,3,0,0,0,3,9,0,1,0,1,2,0,0,2014-12-06 15:00:00,0.0483798012137413,0.12239009886980057,1.0664928052574396,0.7611690163612366,0.02229350060224533,0,2,2,1,1,1,2,9,1,1,2014-12-06 15:00:00,0,1,0,1,0,2.50894299056381,2.0207252223044634,2.50894299056381,1.2595562059432268,1.0324099864810705,0.1930634006857872,2014,EPL
Tottenham -- Crystal Palace,0.04144129902124405,0.0,0.9173463974148035,0.0,0.0,1,0,1,0,0,1,0,13,0,0,0,0,0,0,0,2014-12-06 15:00:00,0.08607339859008789,0.22409510053694248,0.8441952876746655,0.0,0.023057499900460243,0,1,2,0,1,1,4,10,0,1,2014-12-06 15:00:00,0,0,0,0,0,0.9587876964360476,1.177421286702156,0.9587876964360476,1.177421286702156,0.04144129902124405,0.3332259990274906,2014,EPL
Manchester City -- Everton,0.0,0.1166692990809679,1.3708571027964354,0.7611690163612366,0.0,0,0,2,1,0,0,4,14,1,0,0,0,0,1,0,2014-12-06 17:30:00,0.08384650200605392,0.0,0.3019986003637314,0.0,0.0,0,0,2,0,0,2,0,7,0,0,2014-12-06 17:30:00,0,0,0,0,0,2.24869541823864,0.3858451023697853,1.4875264018774033,0.3858451023697853,0.1166692990809679,0.08384650200605392,2014,EPL
West Ham -- Swansea,0.0,0.2356266938149929,1.4131148234009743,0.0,0.46987559646368027,0,2,4,0,1,0,4,8,0,3,0,1,2,0,0,2014-12-07 13:30:00,0.0,0.11757629923522472,0.8805719949305058,0.0,0.0,0,0,2,0,0,0,3,8,0,0,2014-12-07 13:30:00,0,0,1,0,0,2.1186171136796474,0.9981482941657305,2.1186171136796474,0.9981482941657305,0.7055022902786732,0.11757629923522472,2014,EPL
Aston Villa -- Leicester,0.0,0.1148087028414011,1.456864282488823,0.0,0.40529799461364746,0,1,5,0,1,0,2,13,0,1,0,0,1,0,1,2014-12-07 16:00:00,0.0,0.0,1.0414086915552616,0.0,0.0,0,0,4,0,0,0,0,10,0,0,2014-12-07 16:00:00,0,0,1,0,0,1.9769709799438715,1.0414086915552616,1.9769709799438715,1.0414086915552616,0.5201066974550486,0.0,2014,EPL
Southampton -- Manchester United,0.0,0.07225489895790815,1.7899466902017593,0.0,0.0,0,0,4,0,0,0,3,12,0,0,0,0,1,0,0,2014-12-08 20:00:00,0.0,0.0,0.328402504324913,0.0,0.47085800766944885,0,0,1,0,1,0,0,2,0,1,2014-12-08 20:00:00,0,0,1,0,1,1.8622015891596675,0.7992605119943619,1.8622015891596675,0.7992605119943619,0.07225489895790815,0.47085800766944885,2014,EPL
Burnley -- Southampton,0.05368959903717041,0.0,0.3266008999198675,0.0,0.016768300905823708,0,0,2,0,0,1,0,5,0,1,0,0,1,0,0,2014-12-13 15:00:00,0.04518510028719902,0.06444010138511658,0.7232630793005228,0.7611690163612366,0.1196729987859726,0,0,2,1,1,1,3,9,1,1,2014-12-13 15:00:00,0,0,0,0,0,0.39705879986286163,1.7137302961200476,0.39705879986286163,0.952561279758811,0.07045789994299412,0.2292982004582882,2014,EPL
Chelsea -- Hull,0.0,0.14527929574251175,1.0754473954439163,0.0,0.0,0,0,3,0,0,0,4,8,0,0,0,0,2,0,0,2014-12-13 15:00:00,0.13500329852104187,0.1214739978313446,0.1671144012361765,0.0,0.011499100364744663,0,0,0,0,0,2,1,4,0,1,2014-12-13 15:00:00,0,0,0,0,0,1.220726691186428,0.43509079795330763,1.220726691186428,0.43509079795330763,0.14527929574251175,0.26797639671713114,2014,EPL
Crystal Palace -- Stoke,0.0,0.03351299837231636,0.4366790968924761,0.0,0.027900001034140587,0,0,3,0,0,0,1,8,0,2,0,0,1,0,0,2014-12-13 15:00:00,0.0,0.024441199377179146,0.8861754033714533,0.0,0.03704399988055229,0,0,3,0,0,0,1,5,0,1,2014-12-13 15:00:00,0,0,1,0,0,0.49809209629893303,0.9476606026291847,0.49809209629893303,0.9476606026291847,0.06141299940645695,0.06148519925773144,2014,EPL
Leicester -- Manchester City,0.08563179895281792,0.022938000038266182,0.25203850120306015,0.0,0.0,0,1,0,0,0,2,1,4,0,0,0,0,0,0,0,2014-12-13 15:00:00,0.0,0.0,1.075097419321537,0.0,0.0590130016207695,0,0,3,0,1,0,0,7,0,2,2014-12-13 15:00:00,0,0,1,0,0,0.36060830019414425,1.1341104209423065,0.36060830019414425,1.1341104209423065,0.1085697989910841,0.0590130016207695,2014,EPL
Sunderland -- West Ham,0.06801260262727737,0.036550600081682205,0.3936017006635666,0.7611690163612366,0.081803098320961,1,0,2,1,0,1,1,9,1,1,0,0,0,1,0,2014-12-13 15:00:00,0.06701719760894775,0.07655400037765503,0.6777926022186875,0.0,0.04896020144224167,1,1,5,0,0,1,2,15,0,2,2014-12-13 15:00:00,0,0,1,0,0,1.3411370180547237,0.870324001647532,0.5799680016934872,0.870324001647532,0.18636630102992058,0.19253139942884445,2014,EPL
West Bromwich Albion -- Aston Villa,0.0,0.015648700296878815,1.6113036898896098,0.0,0.011348200030624866,0,0,5,0,0,0,1,11,0,1,0,0,1,0,0,2014-12-13 15:00:00,0.0,0.0,0.14881939999759197,0.0,0.11748329736292362,0,0,2,0,0,0,0,5,0,2,2014-12-13 15:00:00,0,0,0,0,0,1.6383005902171135,0.2663026973605156,1.6383005902171135,0.2663026973605156,0.02699690032750368,0.11748329736292362,2014,EPL
Arsenal -- Newcastle United,0.10291600227355957,0.01176149956882,1.518593075685203,0.7611690163612366,0.027780700474977493,0,0,3,1,0,1,1,13,1,1,0,0,3,1,0,2014-12-13 17:30:00,0.0,0.028194299899041653,0.13713717740029097,0.0,0.8668209984898567,0,0,1,0,3,0,2,4,0,4,2014-12-13 17:30:00,0,0,0,0,1,2.4222202943637967,1.0321524757891893,1.6610512780025601,1.0321524757891893,0.14245820231735706,0.8950152983888984,2014,EPL
Manchester United -- Liverpool,0.053574901074171066,0.0,1.7432230822741985,0.0,0.022238699719309807,0,0,6,0,0,1,0,9,0,1,0,0,3,0,0,2014-12-14 13:30:00,0.03820040076971054,0.34078780468553305,1.4949596477672458,0.0,0.0,0,0,8,0,0,1,5,13,0,0,2014-12-14 13:30:00,0,0,0,0,0,1.8190366830676794,1.8739478532224894,1.8190366830676794,1.8739478532224894,0.07581360079348087,0.3789882054552436,2014,EPL
Swansea -- Tottenham,0.0,0.12353599816560745,1.6131713166832924,0.0,0.0,0,0,3,0,0,0,3,12,0,0,0,0,1,0,0,2014-12-14 16:00:00,0.0,0.14507630467414856,0.5710683092474937,0.0,0.014877400361001492,0,1,3,0,0,0,2,7,0,1,2014-12-14 16:00:00,0,1,1,0,0,1.7367073148488998,0.7310220142826438,1.7367073148488998,0.7310220142826438,0.12353599816560745,0.15995370503515005,2014,EPL
Everton -- Queens Park Rangers,0.08598049730062485,0.0,0.6623126110062003,0.0,0.0,1,0,4,0,0,2,0,11,0,0,1,0,1,0,0,2014-12-15 20:00:00,0.0,0.1479848027229309,0.804429586045444,0.0,0.05641570035368204,0,0,4,0,0,0,3,12,0,3,2014-12-15 20:00:00,0,0,1,0,0,0.7482931083068252,1.008830089122057,0.7482931083068252,1.008830089122057,0.08598049730062485,0.20440050307661295,2014,EPL
Manchester City -- Crystal Palace,0.0,0.09444819577038288,1.3051615003496408,0.0,0.015234599821269512,0,1,2,0,0,0,2,12,0,1,0,1,2,0,0,2014-12-20 12:45:00,0.0,0.5583130046725273,0.007213959936052561,0.0,0.1950036995112896,0,1,0,0,0,0,2,1,0,3,2014-12-20 12:45:00,0,0,0,0,0,1.4148442959412932,0.7605306641198695,1.4148442959412932,0.7605306641198695,0.1096827955916524,0.7533167041838169,2014,EPL
Aston Villa -- Manchester United,0.0,0.15713799744844437,0.24441849999129772,0.0,0.1770899035036564,0,1,2,0,1,0,2,5,0,3,0,0,0,0,1,2014-12-20 15:00:00,0.0,0.014897700399160385,1.0548183005303144,0.0,0.0,0,0,9,0,0,0,1,15,0,0,2014-12-20 15:00:00,0,0,1,0,0,0.5786464009433985,1.0697160009294748,0.5786464009433985,1.0697160009294748,0.33422790095210075,0.014897700399160385,2014,EPL
Hull -- Swansea,0.07508909702301025,0.36730700731277466,0.37403760105371475,0.0,0.009450900368392467,0,0,3,0,0,1,1,8,0,1,0,0,0,0,0,2014-12-20 15:00:00,0.07254549860954285,0.02534330077469349,1.3376159742474556,0.0,0.026621200144290924,0,0,3,0,0,1,1,10,0,1,2014-12-20 15:00:00,0,0,1,0,0,0.8258846057578921,1.4621259737759829,0.8258846057578921,1.4621259737759829,0.4518470047041774,0.12450999952852726,2014,EPL
Queens Park Rangers -- West Bromwich Albion,0.0,1.4758179932832718,0.8004568982869387,0.7611690163612366,0.07147739827632904,0,3,2,1,1,0,3,11,1,2,0,2,0,1,0,2014-12-20 15:00:00,0.050190698355436325,0.10860799998044968,1.142373213544488,0.0,0.0,1,1,4,0,0,1,1,14,0,0,2014-12-20 15:00:00,0,1,1,0,0,3.108921306207776,1.301171911880374,2.3477522898465395,1.301171911880374,1.5472953915596008,0.158798698335886,2014,EPL
Southampton -- Everton,0.0,0.08939249813556671,2.0373564790934324,0.0,0.11376400291919708,0,1,1,0,1,0,1,9,0,1,0,1,1,0,0,2014-12-20 15:00:00,0.08178830146789551,0.0,0.5071210954338312,0.0,0.015589400194585323,0,0,4,0,0,1,1,11,0,1,2014-12-20 15:00:00,0,0,0,0,0,2.240512980148196,0.604498797096312,2.240512980148196,0.604498797096312,0.2031565010547638,0.09737770166248083,2014,EPL
Tottenham -- Burnley,0.0,0.13287960086017847,0.9958458114415407,0.0,0.6447312291711569,0,2,3,0,1,0,5,16,0,2,0,0,1,0,1,2014-12-20 15:00:00,0.06202059984207153,0.1423953976482153,0.450719702988863,0.0,0.0,1,1,3,0,0,1,3,5,0,0,2014-12-20 15:00:00,0,0,1,0,0,1.773456641472876,0.6551357004791498,1.773456641472876,0.6551357004791498,0.7776108300313354,0.20441599749028683,2014,EPL
West Ham -- Leicester,0.0,0.11288000270724297,0.639363493770361,0.0,0.6991021037101746,0,0,2,0,0,0,3,4,0,3,0,0,2,0,0,2014-12-20 15:00:00,0.0,0.015579200349748135,0.644404411315918,0.0,0.0,0,1,3,0,0,0,1,9,0,0,2014-12-20 15:00:00,0,0,0,0,0,1.4513456001877785,0.6599836116656661,1.4513456001877785,0.6599836116656661,0.8119821064174175,0.015579200349748135,2014,EPL
Newcastle United -- Sunderland,0.08161929994821548,0.0,0.7427727021276951,0.0,0.07586719747632742,0,0,6,0,1,1,0,12,0,2,0,0,0,0,0,2014-12-21 13:30:00,0.0,0.0,1.764308619312942,0.0,0.42088709212839603,0,0,3,0,0,0,0,13,0,3,2014-12-21 13:30:00,0,0,1,0,0,0.900259199552238,2.185195711441338,0.900259199552238,2.185195711441338,0.1574864974245429,0.42088709212839603,2014,EPL
Liverpool -- Arsenal,0.08014880120754242,0.10316850058734417,1.074802491813898,0.0,0.06045909970998764,0,1,9,0,0,1,3,21,0,2,0,1,1,0,0,2014-12-21 16:00:00,0.0,0.10672900080680847,0.5385204032063484,0.0,0.10896900296211243,0,0,2,0,1,0,1,5,0,1,2014-12-21 16:00:00,0,0,1,0,1,1.3185788933187723,0.7542184069752693,1.3185788933187723,0.7542184069752693,0.24377640150487423,0.2156980037689209,2014,EPL
Stoke -- Chelsea,0.0,0.032520298846066,0.379148768261075,0.0,0.0,0,0,2,0,0,0,2,11,0,0,0,0,0,0,0,2014-12-22 20:00:00,0.05222729966044426,0.06186709925532341,1.3415602184832096,0.0,0.0,0,1,5,0,0,1,1,13,0,0,2014-12-22 20:00:00,0,1,1,0,0,0.411669067107141,1.4556546173989773,0.411669067107141,1.4556546173989773,0.032520298846066,0.11409439891576767,2014,EPL
Chelsea -- West Ham,0.2413541041314602,1.997259484604001,1.4655885193496943,0.0,0.0,2,3,4,0,0,4,6,18,0,0,0,1,1,0,0,2014-12-26 12:45:00,0.03448290005326271,0.0,0.42495698668062687,0.0,0.0,0,0,0,0,0,1,0,5,0,0,2014-12-26 12:45:00,0,0,0,0,0,3.7042021080851555,0.4594398867338896,3.7042021080851555,0.4594398867338896,2.2386135887354612,0.03448290005326271,2014,EPL
