fixture,home_directfk_xG,home_corner_xG,home_op_xG,home_pen_xG,home_setpiece_xG,home_directfk_shots_ot,home_corner_shots_ot,home_op_shots_ot,home_pen_shots_ot,home_setpiece_shots_ot,home_directfk_shots,home_corner_shots,home_op_shots,home_pen_shots,home_setpiece_shots,home_directfk_goals,home_corner_goals,home_op_goals,home_pen_goals,home_setpiece_goals,away_directfk_xG,away_corner_xG,away_op_xG,away_pen_xG,away_setpiece_xG,away_directfk_shots_ot,away_corner_shots_ot,away_op_shots_ot,away_pen_shots_ot,away_setpiece_shots_ot,away_directfk_shots,away_corner_shots,away_op_shots,away_pen_shots,away_setpiece_shots,date,away_directfk_goals,away_corner_goals,away_op_goals,away_pen_goals,away_setpiece_goals,home_xG,away_xG,home_np_xG,away_np_xG,home_sp_xG,away_sp_xG,season,league
Crystal Palace -- Southampton,0,0.108232103,1.889402701,0,0.0347929,0,0,2,0,1,0,2,11,0,1,0,0,0,0,0,0,0.132810198,0.98146992,0,0,0,0,4,0,0,0,2,11,0,0,16/09/2017 12:30,0,0,1,0,0,2.032427704,1.114280118,2.032427704,1.114280118,0.143025003,0.132810198,2017,EPL
Huddersfield -- Leicester,0,0.042507101,0.657841897,0,0,0,0,3,0,0,0,2,13,0,0,0,0,1,0,0,0.0844649,0.140538998,0.255677402,0.761132002,0,0,0,0,1,0,1,2,6,1,0,16/09/2017 15:00,0,0,0,1,0,0.700348997,1.241813302,0.700348997,0.4806813,0.042507101,0.225003898,2017,EPL
Liverpool -- Burnley,0,0.074495703,2.112773977,0,0,0,0,9,0,0,0,3,32,0,0,0,0,1,0,0,0,0.188594694,0.093727203,0,0.052080002,0,1,2,0,0,0,2,2,0,1,16/09/2017 15:00,0,0,1,0,0,2.18726968,0.334401899,2.18726968,0.334401899,0.074495703,0.240674696,2017,EPL
Newcastle United -- Stoke,0,1.163272577,1.483272478,0,0.020403,0,2,1,0,0,0,6,7,0,1,0,1,1,0,0,0.0377899,0.1293585,0.508634542,0,0,0,1,3,0,0,1,3,9,0,0,16/09/2017 15:00,0,0,1,0,0,2.666948055,0.675782942,2.666948055,0.675782942,1.183675577,0.1671484,2017,EPL
Watford -- Manchester City,0,0.554377604,0.0720148,0,0.177540004,0,1,0,0,0,0,3,3,0,1,0,0,0,0,0,0,0.433417503,2.674908915,0.761169016,0.123995701,0,1,7,1,1,0,5,20,1,2,16/09/2017 15:00,0,1,3,1,1,0.803932409,3.993491135,0.803932409,3.232322118,0.731917609,0.557413204,2017,EPL
West Bromwich Albion -- West Ham,0,0.127634004,0.654257599,0,0,0,0,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0.1294524,0.136891448,0,0,0,0,1,0,0,0,2,7,0,0,16/09/2017 15:00,0,0,0,0,0,0.781891603,0.266343848,0.781891603,0.266343848,0.127634004,0.1294524,2017,EPL
Tottenham -- Swansea,0.0898856,0.317754203,0.77129631,0,0,1,2,5,0,0,2,8,16,0,0,0,0,0,0,0,0,0.056818001,0.0792755,0,0.01798,0,0,0,0,0,0,1,2,0,1,16/09/2017 17:30,0,0,0,0,0,1.178936113,0.154073501,1.178936113,0.154073501,0.407639802,0.074798001,2017,EPL
Chelsea -- Arsenal,0,0.0240649,0.674389595,0,0.063674001,0,0,4,0,0,0,1,9,0,3,0,0,0,0,0,0,0.045900101,1.415359704,0,0.054039899,0,0,2,0,0,0,2,8,0,1,17/09/2017 13:30,0,0,0,0,0,0.762128497,1.515299704,0.762128497,1.515299704,0.087738901,0.09994,2017,EPL
Manchester United -- Everton,0.172810502,0.420935296,1.419787899,0.761169016,0.512520015,0,1,4,1,1,2,2,10,1,1,0,0,2,1,1,0,0.109488003,0.940249408,0,0.0132419,0,0,3,0,0,0,1,5,0,1,17/09/2017 16:00,0,0,0,0,0,3.287222728,1.062979311,2.526053712,1.062979311,1.106265813,0.122729903,2017,EPL
West Ham -- Tottenham,0,0.446377694,0.2302917,0,0,0,1,3,0,0,0,3,7,0,0,0,1,1,0,0,0.072889499,0.067736998,1.298885412,0,0.061421599,0,0,4,0,1,2,2,10,0,1,23/09/2017 12:30,0,0,2,0,1,0.676669394,1.500933508,0.676669394,1.500933508,0.446377694,0.202048097,2017,EPL
